"STATE","ST_CASE","DAY_WEEK","HOUR","BODY_TYP","FATAL_COUNT"
"51","510505","1","22","4","1"
"51","510506","7","22","14","1"
"51","510507","4","7","4","1"
"51","510508","4","13","4","1"
"51","510509","2","18","14","1"
"51","510510","6","8","4","1"
"51","510511","3","15","31","1"
"51","510512","2","19","4","1"
"51","510514","6","14","4","1"
"51","510515","5","7","4","1"
"51","510516","3","6","6","1"
"51","510517","6","6","14","1"
"51","510518","2","8","31","1"
"51","510519","3","13","4","1"
"51","510521","4","21","4","1"
"51","510522","5","18","66","1"
"51","510523","4","8","66","1"
"51","510524","3","12","30","1"
"51","510525","2","15","61","1"
"51","510526","2","14","14","1"
"51","510527","5","21","1","1"
"51","510528","6","9","14","1"
"51","510530","6","17","66","1"
"51","510531","7","9","1","1"
"51","510532","4","16","15","1"
"51","510533","7","18","90","1"
"51","510534","2","8","80","1"
"51","510535","7","18","4","1"
"51","510536","4","4","4","1"
"51","510537","1","0","2","1"
"51","510538","6","20","14","1"
"51","510539","7","0","80","1"
"51","510540","7","14","4","1"
"51","510541","5","9","63","1"
"51","510542","5","18","80","1"
"51","510543","1","22","21","1"
"51","510544","5","6","4","1"
"51","510545","1","2","31","1"
"51","510546","7","23","66","1"
"51","510547","1","1","14","1"
"51","510548","6","3","4","1"
"51","510549","1","2","4","1"
"51","510550","2","19","80","1"
"51","510551","5","16","4","1"
"51","510552","3","3","30","1"
"51","510553","5","14","80","1"
"51","510554","7","17","30","1"
"51","510555","1","1","90","1"
"51","510556","3","15","4","1"
"51","510557","7","19","4","1"
"51","510558","5","14","63","1"
"51","510559","3","15","6","1"
"51","510560","6","6","20","1"
"51","510561","6","9","14","1"
"51","510562","4","5","30","1"
"51","510564","5","6","14","1"
"51","510565","4","11","4","1"
"51","510566","5","12","20","1"
"51","510567","5","2","2","1"
"51","510568","4","15","4","1"
"51","510569","2","20","15","1"
"51","510570","5","15","30","1"
"51","510571","1","16","30","1"
"51","510572","7","17","5","1"
"51","510573","5","16","4","1"
"51","510574","7","0","4","1"
"51","510576","3","17","31","1"
"51","510577","3","17","14","1"
"51","510578","1","2","31","1"
"51","510579","6","15","20","1"
"51","510580","1","4","15","1"
"51","510581","1","5","20","1"
"51","510582","3","23","2","1"
"51","510583","5","17","14","1"
"51","510584","2","14","4","1"
"51","510585","1","17","31","1"
"51","510586","5","14","99","1"
"51","510587","6","22","4","1"
"51","510588","5","2","4","1"
"51","510591","6","2","4","1"
"51","510592","5","14","30","1"
"51","510593","3","13","21","1"
"51","510594","5","11","4","1"
"51","510595","7","9","2","1"
"51","510596","7","9","4","1"
"51","510597","6","16","4","1"
"51","510598","6","4","4","1"
"51","510599","1","7","14","1"
"51","510600","6","4","31","1"
"51","510601","1","22","4","1"
"51","510602","7","15","4","1"
"51","510604","4","1","31","1"
"51","510605","4","4","4","1"
"51","510606","1","0","2","1"
"51","510607","5","18","4","1"
"51","510608","6","6","4","1"
"51","510609","7","11","31","1"
"51","510610","7","3","4","1"
"51","510611","7","4","31","1"
"51","510613","7","1","31","1"
"51","510614","2","17","4","1"
"51","510615","5","6","4","1"
"51","510616","7","22","1","1"
"51","510617","4","20","31","1"
"51","510618","5","12","30","1"
"51","510619","6","1","6","1"
"51","510620","1","9","4","1"
"51","510621","3","15","4","1"
"51","510622","6","7","4","1"
"51","510623","7","20","3","1"
"51","510624","7","0","31","1"
"51","510625","7","21","31","1"
"51","510626","3","1","4","1"
"51","510627","3","8","31","1"
"51","510628","3","12","14","1"
"51","510629","3","15","15","1"
"51","510630","7","5","80","1"
"51","510631","5","21","31","1"
"51","510632","5","17","14","1"
"51","510633","1","6","20","1"
"51","510634","2","23","80","1"
"51","510635","6","10","14","1"
"51","510636","3","4","4","1"
"51","510637","1","18","4","1"
"51","510638","2","2","14","1"
"51","510639","3","20","31","1"
"51","510640","2","9","4","1"
"51","510641","2","11","14","1"
"51","510642","7","18","4","1"
"51","510644","1","2","6","1"
"51","510645","5","15","31","1"
"51","510646","1","3","14","1"
"51","510647","1","0","6","1"
"51","510648","3","19","14","1"
"51","510649","7","2","15","1"
"51","510651","6","23","14","1"
"51","510652","1","2","4","1"
"51","510653","3","18","31","1"
"51","510654","1","22","99","1"
"51","510655","5","21","30","1"
"51","510656","5","21","4","1"
"51","510657","3","21","4","1"
"51","510658","5","14","14","1"
"51","510659","5","22","2","1"
"51","510660","1","20","80","1"
"51","510661","3","7","31","1"
"51","510662","4","17","4","1"
"51","510663","6","19","4","1"
"51","510664","3","13","2","1"
"51","510665","3","2","4","1"
"51","510666","3","7","14","1"
"51","510667","6","3","4","1"
"51","510668","5","12","62","1"
"51","510670","3","17","31","1"
"51","510671","5","23","31","1"
"51","510672","7","12","4","1"
"51","510673","1","23","14","1"
"51","510674","4","16","14","1"
"51","510675","4","5","4","1"
"51","510676","4","21","4","1"
"51","510677","3","12","31","1"
"51","510678","3","12","14","1"
"51","510679","1","5","2","1"
"51","510680","4","12","20","1"
"51","510681","2","9","66","1"
"51","510682","7","12","30","1"
"51","510683","1","14","80","1"
"51","510684","3","12","15","1"
"51","510685","4","6","4","1"
"51","510686","1","19","4","1"
"51","510687","5","11","4","1"
"51","510688","4","6","31","1"
"51","510689","7","17","4","1"
"51","510690","4","18","6","1"
"51","510691","7","0","2","1"
"51","510692","3","16","80","1"
"51","510693","4","8","15","1"
"51","510694","7","9","2","1"
"51","510695","4","16","4","1"
"51","510696","5","21","31","1"
"51","510697","6","18","31","1"
"51","510698","3","11","66","1"
"51","510699","2","16","31","1"
"51","510700","4","6","14","1"
"51","510701","1","11","4","1"
"51","510702","1","17","4","1"
"51","510703","5","3","66","1"
"51","510704","3","2","4","1"
"51","510705","5","23","4","1"
"51","510706","7","21","81","1"
"51","510707","5","20","4","1"
"51","510708","2","12","15","1"
"51","510709","1","22","30","1"
"51","510710","1","3","14","1"
"51","510711","7","19","30","1"
"51","510712","4","4","61","1"
"51","510713","1","4","15","1"
"53","530001","5","4","4","1"
"53","530003","1","11","5","1"
"53","530004","2","9","4","1"
"53","530005","2","22","98","1"
"53","530007","5","6","31","1"
"53","530009","2","8","2","1"
"53","530010","5","0","31","1"
"53","530011","3","19","30","1"
"53","530012","5","5","20","1"
"53","530013","7","18","3","1"
"53","530014","6","5","4","1"
"53","530015","7","1","31","1"
"53","530016","7","21","30","1"
"53","530017","5","4","15","1"
"53","530018","6","16","16","1"
"53","530019","5","17","30","1"
"53","530020","5","15","4","1"
"53","530021","1","16","90","1"
"53","530022","1","6","4","1"
"53","530023","1","1","15","1"
"53","530024","2","18","3","1"
"53","530025","2","19","98","1"
"53","530026","2","17","6","1"
"53","530027","2","13","16","1"
"53","530028","6","6","14","1"
"53","530029","1","8","20","1"
"53","530030","1","2","2","1"
"53","530031","7","2","80","1"
"53","530032","5","18","4","1"
"53","530033","5","14","4","1"
"53","530034","4","11","20","1"
"53","530035","6","19","30","1"
"53","530036","4","16","4","1"
"53","530037","7","7","4","1"
"53","530038","5","7","20","1"
"53","530039","1","20","2","1"
"53","530040","4","16","2","1"
"53","530041","2","22","66","1"
"53","530042","4","0","4","1"
"53","530043","3","9","4","1"
"53","530045","7","12","4","1"
"53","530046","7","20","21","1"
"53","530047","1","1","2","1"
"53","530048","5","12","2","1"
"53","530051","7","11","15","1"
"53","530052","7","7","30","1"
"53","530053","1","3","99","1"
"53","530054","6","18","31","1"
"53","530055","1","18","99","1"
"53","530056","5","15","4","1"
"53","530057","2","17","1","1"
"53","530058","7","1","3","1"
"53","530060","3","16","31","1"
"53","530061","4","16","2","1"
"53","530062","7","12","4","1"
"53","530063","7","12","4","1"
"53","530064","1","18","4","1"
"53","530065","1","12","4","1"
"53","530066","7","0","4","1"
"53","530067","7","18","31","1"
"53","530068","6","10","80","1"
"53","530069","7","1","4","1"
"53","530071","6","10","31","1"
"53","530072","7","23","2","1"
"53","530073","2","15","30","1"
"53","530075","5","15","2","1"
"53","530076","5","15","2","1"
"53","530077","5","22","2","1"
"53","530078","6","5","30","1"
"53","530079","5","18","80","1"
"53","530080","3","12","4","1"
"53","530081","5","17","80","1"
"53","530082","6","19","14","1"
"53","530083","7","17","4","1"
"53","530084","3","17","3","1"
"53","530085","2","18","2","1"
"53","530086","4","5","31","1"
"53","530087","1","0","4","1"
"53","530088","7","8","2","1"
"53","530089","1","9","2","1"
"53","530090","2","16","3","1"
"53","530091","3","0","4","1"
"53","530092","2","2","1","1"
"53","530093","4","19","4","1"
"53","530094","3","9","4","1"
"53","530095","2","17","6","1"
"53","530096","4","23","14","1"
"53","530097","7","20","2","1"
"53","530098","5","16","31","1"
"53","530100","5","16","14","1"
"53","530101","5","9","31","1"
"53","530102","4","22","2","1"
"53","530103","2","19","4","1"
"53","530104","6","15","14","1"
"53","530105","7","8","14","1"
"53","530106","1","13","80","1"
"53","530107","2","19","31","1"
"53","530108","1","14","4","1"
"53","530109","7","12","4","1"
"53","530110","6","16","30","1"
"53","530111","4","16","31","1"
"53","530113","1","6","4","1"
"53","530114","3","14","31","1"
"53","530115","3","0","14","1"
"53","530116","2","14","4","1"
"53","530117","7","15","92","1"
"53","530118","3","17","3","1"
"53","530119","2","13","14","1"
"53","530120","1","1","4","1"
"53","530121","1","14","6","1"
"53","530122","6","21","4","1"
"53","530123","1","18","14","1"
"53","530124","3","14","80","1"
"53","530125","6","13","6","1"
"53","530126","6","12","15","1"
"53","530128","7","21","4","1"
"53","530129","2","16","31","1"
"53","530130","1","16","80","1"
"53","530131","5","23","4","1"
"53","530132","6","13","15","1"
"53","530133","2","4","4","1"
"53","530134","4","15","14","1"
"53","530135","1","2","4","1"
"53","530136","1","1","31","1"
"53","530137","1","21","31","1"
"53","530138","5","15","80","1"
"53","530139","2","2","31","1"
"53","530140","1","3","4","1"
"53","530141","7","19","30","1"
"53","530142","6","2","29","1"
"53","530143","7","2","4","1"
"53","530144","4","15","20","1"
"53","530146","7","15","90","1"
"53","530147","2","22","4","1"
"53","530148","1","12","80","1"
"53","530149","5","0","14","1"
"53","530150","6","20","14","1"
"53","530151","2","1","6","1"
"53","530152","6","18","4","1"
"53","530153","5","22","4","1"
"53","530154","6","6","4","1"
"53","530155","1","7","3","1"
"53","530156","1","4","6","1"
"53","530161","6","22","31","1"
"53","530162","3","12","80","1"
"53","530163","4","23","4","1"
"53","530164","5","17","80","1"
"53","530165","1","3","4","1"
"53","530166","1","11","4","1"
"53","530167","1","12","80","1"
"53","530168","4","10","80","1"
"53","530169","5","6","2","1"
"53","530170","7","23","4","1"
"53","530171","2","22","80","1"
"53","530172","7","18","31","1"
"53","530173","1","1","15","1"
"53","530174","5","8","60","1"
"53","530175","5","16","31","1"
"53","530176","3","4","4","1"
"53","530178","1","1","4","1"
"53","530179","4","19","6","1"
"53","530180","7","0","80","1"
"53","530181","3","23","2","1"
"53","530182","1","22","4","1"
"53","530183","6","0","4","1"
"53","530184","5","9","31","1"
"53","530186","6","21","4","1"
"53","530187","7","0","31","1"
"53","530188","3","5","29","1"
"53","530189","3","8","4","1"
"53","530191","2","10","4","1"
"53","530192","5","12","14","1"
"53","530193","6","16","66","1"
"53","530194","7","17","2","1"
"53","530195","1","5","4","1"
"53","530196","6","0","80","1"
"53","530197","5","13","14","1"
"53","530198","7","23","4","1"
"53","530199","5","17","31","1"
"53","530200","3","1","31","1"
"53","530201","2","18","80","1"
"53","530202","1","19","80","1"
"53","530203","4","6","30","1"
"53","530205","2","17","31","1"
"53","530206","1","2","4","1"
"53","530207","2","20","4","1"
"53","530209","4","14","4","1"
"53","530210","4","16","4","1"
"53","530211","6","14","80","1"
"53","530212","6","21","31","1"
"53","530213","6","23","80","1"
"53","530214","7","5","4","1"
"53","530215","7","8","20","1"
"53","530216","7","3","2","1"
"53","530217","7","4","80","1"
"53","530218","1","1","31","1"
"53","530219","1","3","14","1"
"53","530220","1","8","2","1"
"53","530221","2","18","2","1"
"53","530222","4","9","31","1"
"53","530223","5","12","90","1"
"53","530224","6","15","80","1"
"53","530225","6","6","4","1"
"53","530227","4","9","4","1"
"53","530228","4","19","31","1"
"53","530230","5","20","80","1"
"53","530231","6","9","4","1"
"53","530234","7","8","9","1"
"53","530235","7","23","4","1"
"53","530236","7","15","15","1"
"53","530237","1","22","31","1"
"53","530238","1","15","80","1"
"53","530239","2","17","14","1"
"53","530240","3","23","6","1"
"53","530241","6","20","4","1"
"53","530242","6","0","6","1"
"53","530243","4","10","99","1"
"53","530244","4","17","4","1"
"53","530245","6","11","9","1"
"53","530246","3","13","21","1"
"53","530248","6","6","4","1"
"53","530249","4","20","4","1"
"53","530250","4","16","30","1"
"53","530251","4","15","14","1"
"53","530252","5","14","80","1"
"53","530253","6","10","66","1"
"53","530255","3","10","14","1"
"53","530256","5","16","30","1"
"53","530257","5","15","5","1"
"53","530258","5","12","31","1"
"53","530259","1","13","80","1"
"53","530260","4","14","31","1"
"53","530261","2","15","30","1"
"53","530262","6","22","4","1"
"53","530263","4","5","66","1"
"53","530264","3","21","6","1"
"53","530265","7","7","14","1"
"53","530266","7","17","80","1"
"53","530267","7","11","80","1"
"53","530268","7","13","88","1"
"53","530269","1","0","4","1"
"53","530270","1","21","80","1"
"53","530271","1","21","3","1"
"53","530272","2","20","15","1"
"53","530273","2","14","4","1"
"53","530274","2","10","80","1"
"53","530275","4","19","80","1"
"53","530277","5","16","80","1"
"53","530278","5","16","14","1"
"53","530279","6","18","80","1"
"53","530280","6","0","4","1"
"53","530281","6","16","48","1"
"53","530282","7","18","31","1"
"53","530283","7","14","14","1"
"53","530284","7","20","14","1"
"53","530285","1","5","80","1"
"53","530286","3","13","4","1"
"53","530287","3","15","80","1"
"53","530288","4","12","4","1"
"53","530289","4","22","2","1"
"53","530290","6","1","2","1"
"53","530291","1","17","80","1"
"53","530292","1","17","14","1"
"53","530293","1","7","80","1"
"53","530294","1","17","3","1"
"53","530296","2","2","4","1"
"53","530298","4","99","1","1"
"53","530300","7","16","2","1"
"53","530301","1","20","2","1"
"53","530302","3","1","15","1"
"53","530303","3","20","99","1"
"53","530304","3","12","15","1"
"53","530305","4","21","80","1"
"53","530306","1","15","80","1"
"53","530307","4","9","4","1"
"53","530308","7","99","14","1"
"53","530309","4","13","2","1"
"53","530310","5","15","14","1"
"53","530311","6","17","14","1"
"53","530312","6","18","14","1"
"53","530314","7","10","6","1"
"53","530315","1","20","80","1"
"53","530316","2","6","66","1"
"53","530318","3","7","4","1"
"53","530319","3","10","4","1"
"53","530320","6","0","6","1"
"53","530321","4","21","4","1"
"53","530322","4","99","80","1"
"53","530323","7","10","80","1"
"53","530324","2","13","4","1"
"53","530325","3","15","66","1"
"53","530326","6","18","80","1"
"53","530327","7","13","4","1"
"53","530329","7","0","31","1"
"53","530330","7","21","2","1"
"53","530331","7","17","15","1"
"53","530332","1","2","2","1"
"53","530333","2","13","80","1"
"53","530334","2","22","4","1"
"53","530335","3","6","4","1"
"53","530336","3","16","20","1"
"53","530337","4","2","14","1"
"53","530338","4","11","16","1"
"53","530340","4","18","31","1"
"53","530341","4","8","63","1"
"53","530342","4","18","4","1"
"53","530343","5","13","4","1"
"53","530344","5","12","4","1"
"53","530345","5","14","4","1"
"53","530346","6","22","14","1"
"53","530347","5","23","14","1"
"53","530348","6","18","20","1"
"53","530349","6","15","4","1"
"53","530351","7","17","80","1"
"53","530352","7","14","2","1"
"53","530353","7","19","90","1"
"53","530354","2","9","4","1"
"53","530355","7","18","80","1"
"53","530356","1","2","4","1"
"53","530357","1","9","14","1"
"53","530358","1","17","80","1"
"53","530359","1","4","2","1"
"53","530360","1","1","80","1"
"53","530361","3","18","30","1"
"53","530362","4","13","4","1"
"53","530363","4","23","3","1"
"53","530364","4","15","14","1"
"53","530365","4","21","4","1"
"53","530366","4","14","80","1"
"53","530368","5","20","15","1"
"53","530369","7","16","6","1"
"53","530370","1","21","4","1"
"53","530371","1","1","80","1"
"53","530372","3","9","3","1"
"53","530373","3","21","4","1"
"53","530375","6","9","14","1"
"53","530376","3","13","4","1"
"53","530377","4","14","15","1"
"53","530378","4","19","31","1"
"53","530379","4","19","80","1"
"53","530381","5","16","31","1"
"53","530382","6","8","66","1"
"53","530383","6","19","4","1"
"53","530384","6","5","30","1"
"53","530385","7","0","30","1"
"53","530386","2","10","20","1"
"53","530387","2","8","2","1"
"53","530388","3","5","80","1"
"53","530389","3","15","14","1"
"53","530390","3","10","4","1"
"53","530391","4","14","4","1"
"53","530392","6","17","6","1"
"53","530393","7","15","30","1"
"53","530395","1","7","80","1"
"53","530396","2","13","3","1"
"53","530397","3","5","4","1"
"53","530398","3","19","66","1"
"53","530400","4","5","14","1"
"53","530401","4","14","4","1"
"53","530402","6","11","14","1"
"53","530403","7","5","66","1"
"53","530404","7","17","31","1"
"53","530405","1","3","4","1"
"53","530406","1","18","4","1"
"53","530407","2","18","31","1"
"53","530408","2","13","4","1"
"53","530409","4","19","4","1"
"53","530410","4","9","4","1"
"53","530411","4","12","99","1"
"53","530412","5","10","6","1"
"53","530413","6","1","4","1"
"53","530414","7","14","14","1"
"53","530415","2","13","31","1"
"53","530416","7","23","2","1"
"53","530417","7","14","4","1"
"53","530418","2","19","30","1"
"53","530420","6","23","4","1"
"53","530421","1","1","80","1"
"53","530422","5","18","15","1"
"53","530423","7","15","6","1"
"53","530424","2","14","2","1"
"53","530425","3","11","6","1"
"53","530426","4","2","31","1"
"53","530427","5","20","2","1"
"53","530428","6","11","2","1"
"53","530429","7","14","90","1"
"53","530430","7","10","30","1"
"53","530431","1","0","2","1"
"53","530432","2","20","80","1"
"53","530433","3","17","14","1"
"53","530434","3","18","5","1"
"53","530435","5","0","4","1"
"53","530436","5","19","31","1"
"53","530437","6","13","4","1"
"53","530438","7","23","14","1"
"53","530439","7","7","4","1"
"53","530440","7","18","4","1"
"53","530442","7","21","4","1"
"53","530443","2","3","30","1"
"53","530444","2","13","31","1"
"53","530445","2","19","20","1"
"53","530446","2","16","4","1"
"53","530447","2","10","78","1"
"53","530448","3","9","4","1"
"53","530449","3","11","6","1"
"53","530450","4","6","31","1"
"53","530451","4","23","4","1"
"53","530453","5","23","4","1"
"53","530454","5","23","14","1"
"53","530455","6","13","14","1"
"53","530456","6","14","14","1"
"53","530457","1","3","4","1"
"53","530458","2","19","4","1"
"53","530459","3","17","20","1"
"53","530460","3","13","4","1"
"53","530461","4","21","4","1"
"53","530462","5","5","30","1"
"53","530463","4","1","4","1"
"53","530464","7","22","30","1"
"53","530465","6","7","14","1"
"53","530466","6","23","31","1"
"53","530467","5","18","31","1"
"53","530468","5","17","3","1"
"53","530469","6","16","3","1"
"53","530470","1","13","30","1"
"53","530471","3","13","4","1"
"53","530472","4","14","4","1"
"53","530473","6","10","97","1"
"53","530474","7","20","4","1"
"53","530475","4","5","30","1"
"53","530476","7","10","30","1"
"53","530477","2","16","66","1"
"53","530478","3","21","4","1"
"53","530479","3","19","31","1"
"53","530480","4","16","30","1"
"53","530481","4","23","4","1"
"53","530482","5","10","4","1"
"53","530483","5","15","52","1"
"53","530484","6","6","30","1"
"53","530485","6","17","28","1"
"53","530486","7","23","99","1"
"53","530487","1","17","31","1"
"53","530488","2","18","4","1"
"53","530490","5","10","20","1"
"53","530491","5","18","15","1"
"53","530492","6","23","4","1"
"53","530493","6","16","30","1"
"53","530494","6","20","31","1"
"53","530495","2","10","31","1"
"53","530496","4","17","6","1"
"53","530498","5","22","31","1"
"53","530499","5","2","80","1"
"53","530500","6","16","4","1"
"53","530501","6","11","14","1"
"53","530502","6","10","6","1"
"53","530503","7","12","4","1"
"53","530504","1","17","4","1"
"53","530505","3","9","4","1"
"53","530506","3","12","4","1"
"53","530507","3","16","66","1"
"53","530508","4","10","9","1"
"53","530509","5","18","14","1"
"53","530510","7","23","15","1"
"53","530511","7","3","4","1"
"53","530512","2","10","30","1"
"53","530513","2","18","31","1"
"53","530514","2","17","16","1"
"53","530515","3","23","14","1"
"53","530516","4","15","31","1"
"53","530517","5","8","15","1"
"53","530518","2","7","31","1"
"53","530519","6","12","9","1"
"53","530520","1","10","6","1"
"53","530521","5","15","99","1"
"53","530522","7","16","4","1"
"53","530523","3","12","66","1"
"53","530524","3","17","4","1"
"53","530525","1","18","4","1"
"53","530526","6","13","80","1"
"53","530527","7","21","14","1"
"54","540001","6","15","14","1"
"54","540002","3","17","4","1"
"54","540003","4","3","66","1"
"54","540004","4","19","66","1"
"54","540005","4","10","4","1"
"54","540006","5","17","4","1"
"54","540007","1","16","2","1"
"54","540008","1","3","15","1"
"54","540009","2","17","4","1"
"54","540010","3","13","4","1"
"54","540011","4","8","31","1"
"54","540012","5","8","14","1"
"54","540013","7","12","4","1"
"54","540014","5","18","14","1"
"54","540015","3","14","4","1"
"54","540016","7","2","4","1"
"54","540017","6","0","4","1"
"54","540018","4","11","31","1"
"54","540019","4","20","4","1"
"54","540020","6","6","4","1"
"54","540021","3","14","3","1"
"54","540022","6","17","2","1"
"54","540023","7","1","4","1"
"54","540024","3","20","4","1"
"54","540026","3","20","6","1"
"54","540027","4","16","14","1"
"54","540028","3","20","5","1"
"54","540029","7","3","31","1"
"54","540030","7","3","14","1"
"54","540031","1","3","4","1"
"54","540032","1","11","31","1"
"54","540033","2","10","20","1"
"54","540034","4","16","31","1"
"54","540036","4","19","32","1"
"54","540037","2","7","31","1"
"54","540038","3","13","14","1"
"54","540039","5","13","20","1"
"54","540040","2","21","90","1"
"54","540041","4","23","3","1"
"54","540042","4","3","14","1"
"54","540043","1","11","14","1"
"54","540044","3","17","21","1"
"54","540045","6","5","30","1"
"54","540046","1","4","20","1"
"54","540047","1","12","2","1"
"54","540048","1","4","4","1"
"54","540049","3","8","14","1"
"54","540050","4","14","80","1"
"54","540051","4","15","30","1"
"54","540052","7","12","4","1"
"54","540053","1","12","90","1"
"54","540054","1","21","4","1"
"54","540055","3","9","30","1"
"54","540056","4","7","6","1"
"54","540057","6","23","40","1"
"54","540058","7","18","30","1"
"54","540059","6","0","4","1"
"54","540060","4","10","31","1"
"54","540061","2","16","30","1"
"54","540062","6","7","80","1"
"54","540063","6","12","63","1"
"54","540064","7","6","30","1"
"54","540065","1","3","15","1"
"54","540066","1","16","80","1"
"54","540067","5","6","14","1"
"54","540068","2","9","14","1"
"54","540069","3","16","4","1"
"54","540071","6","1","4","1"
"54","540072","3","10","63","1"
"54","540073","5","8","6","1"
"54","540074","2","19","6","1"
"54","540075","4","18","14","1"
"54","540076","4","14","30","1"
"54","540077","7","20","80","1"
"54","540078","7","20","80","1"
"54","540079","6","7","2","1"
"54","540080","6","8","66","1"
"54","540082","2","13","4","1"
"54","540083","2","8","66","1"
"54","540084","4","14","90","1"
"54","540085","5","17","31","1"
"54","540086","2","2","4","1"
"54","540087","3","4","31","1"
"54","540088","4","19","90","1"
"54","540089","5","18","80","1"
"54","540090","1","1","90","1"
"54","540091","7","19","31","1"
"54","540092","5","9","6","1"
"54","540093","1","13","14","1"
"54","540094","5","6","4","1"
"54","540095","5","14","14","1"
"54","540096","3","14","31","1"
"54","540097","2","11","30","1"
"54","540098","4","23","6","1"
"54","540101","5","7","4","1"
"54","540102","5","8","21","1"
"54","540103","5","22","30","1"
"54","540104","7","18","31","1"
"54","540105","5","2","15","1"
"54","540106","6","14","4","1"
"54","540107","7","4","31","1"
"54","540108","3","99","31","1"
"54","540109","5","15","6","1"
"54","540110","4","5","63","1"
"54","540111","5","13","80","1"
"54","540113","4","12","83","1"
"54","540114","7","23","90","1"
"54","540115","2","9","5","1"
"54","540116","3","20","4","1"
"54","540117","7","0","31","1"
"54","540118","5","0","20","1"
"54","540119","6","9","90","1"
"54","540120","6","15","63","1"
"54","540121","2","17","1","1"
"54","540122","4","1","80","1"
"54","540123","4","18","14","1"
"54","540124","5","21","31","1"
"54","540125","7","10","31","1"
"54","540126","7","2","31","1"
"54","540127","5","13","15","1"
"54","540128","5","7","80","1"
"54","540129","2","18","31","1"
"54","540130","6","3","4","1"
"54","540131","1","13","80","1"
"54","540133","4","11","28","1"
"54","540136","4","16","31","1"
"54","540137","4","13","31","1"
"54","540138","5","19","30","1"
"54","540140","7","20","31","1"
"54","540141","7","19","80","1"
"54","540142","6","1","99","1"
"54","540143","1","2","90","1"
"54","540145","7","23","4","1"
"54","540146","1","0","2","1"
"54","540147","2","21","90","1"
"54","540148","5","13","63","1"
"54","540149","4","16","83","1"
"54","540150","4","20","16","1"
"54","540151","6","7","31","1"
"54","540152","7","21","14","1"
"54","540153","7","13","80","1"
"54","540154","1","18","31","1"
"54","540155","7","18","90","1"
"54","540156","2","20","14","1"
"54","540157","3","12","14","1"
"54","540158","6","4","14","1"
"54","540160","6","12","15","1"
"54","540161","1","0","21","1"
"54","540162","4","15","31","1"
"54","540164","1","21","14","1"
"54","540165","5","2","4","1"
"54","540166","3","10","14","1"
"54","540167","5","4","31","1"
"54","540168","7","11","4","1"
"54","540169","2","20","90","1"
"54","540170","5","9","92","1"
"54","540171","1","16","2","1"
"54","540172","1","14","4","1"
"54","540173","3","15","30","1"
"54","540174","5","0","99","1"
"54","540175","7","19","80","1"
"54","540176","6","20","90","1"
"54","540177","4","4","4","1"
"54","540178","7","19","14","1"
"54","540179","1","22","6","1"
"54","540181","2","13","4","1"
"54","540182","3","15","14","1"
"54","540183","7","16","80","1"
"54","540184","1","15","14","1"
"54","540185","1","13","31","1"
"54","540186","1","15","6","1"
"54","540188","6","6","6","1"
"54","540189","6","4","4","1"
"54","540190","6","21","66","1"
"54","540191","7","14","80","1"
"54","540192","1","16","4","1"
"54","540194","1","3","15","1"
"54","540195","3","11","31","1"
"54","540196","1","23","14","1"
"54","540197","4","18","80","1"
"54","540198","6","15","31","1"
"54","540199","6","14","30","1"
"54","540200","7","6","6","1"
"54","540201","7","3","4","1"
"54","540202","1","20","4","1"
"54","540203","1","18","90","1"
"54","540204","5","5","80","1"
"54","540205","3","13","1","1"
"54","540206","1","1","14","1"
"54","540207","6","20","90","1"
"54","540208","2","19","80","1"
"54","540210","5","22","80","1"
"54","540212","1","17","6","1"
"54","540213","2","8","63","1"
"54","540214","3","18","66","1"
"54","540216","4","10","66","1"
"54","540217","6","17","90","1"
"54","540218","1","3","4","1"
"54","540219","2","16","31","1"
"54","540220","4","7","2","1"
"54","540221","4","14","4","1"
"54","540222","6","18","14","1"
"54","540223","2","8","14","1"
"54","540224","6","17","1","1"
"54","540225","4","8","30","1"
"54","540226","6","12","4","1"
"54","540227","4","20","66","1"
"54","540228","6","10","31","1"
"54","540229","3","12","14","1"
"54","540230","5","15","31","1"
"54","540231","3","8","90","1"
"54","540232","5","1","14","1"
"54","540233","5","7","4","1"
"54","540234","5","6","31","1"
"54","540235","4","18","4","1"
"54","540236","2","4","4","1"
"54","540237","6","14","5","1"
"54","540238","1","8","14","1"
"54","540239","4","20","31","1"
"54","540240","5","12","31","1"
"54","540241","7","21","31","1"
"54","540242","7","16","14","1"
"54","540243","2","19","6","1"
"54","540245","4","22","2","1"
"54","540247","6","8","14","1"
"54","540248","6","19","14","1"
"54","540249","5","15","31","1"
"55","550001","6","99","31","1"
"55","550002","2","2","66","1"
"55","550003","4","2","66","1"
"55","550004","5","12","30","1"
"55","550005","6","17","2","1"
"55","550006","7","22","31","1"
"55","550007","1","16","14","1"
"55","550008","6","9","14","1"
"55","550010","6","10","30","1"
"55","550011","6","7","14","1"
"55","550012","4","7","4","1"
"55","550013","5","8","20","1"
"55","550014","5","13","31","1"
"55","550015","7","13","20","1"
"55","550016","7","6","99","1"
"55","550017","3","19","31","1"
"55","550018","3","5","4","1"
"55","550020","5","3","22","1"
"55","550021","7","11","4","1"
"55","550022","1","0","30","1"
"55","550024","3","17","14","1"
"55","550025","5","12","4","1"
"55","550026","3","5","5","1"
"55","550027","5","6","31","1"
"55","550028","4","23","20","1"
"55","550029","7","3","31","1"
