ST_CASE,DAY_WEEK,HOUR,BODY_TYP,FATAL_COUNT
530184,5,9,31,1
530186,6,21,4,1
530187,7,0,31,1
530188,3,5,29,1
530189,3,8,4,1
530191,2,10,4,1
530192,5,12,14,1
530193,6,16,66,1
530194,7,17,2,1
530195,1,5,4,1
530196,6,0,80,1
530197,5,13,14,1
530198,7,23,4,1
530199,5,17,31,1
530200,3,1,31,1
530201,2,18,80,1
530202,1,19,80,1
530203,4,6,30,1
530205,2,17,31,1
530206,1,2,4,1
530207,2,20,4,1
530209,4,14,4,1
530210,4,16,4,1
530211,6,14,80,1
530212,6,21,31,1
530213,6,23,80,1
530214,7,5,4,1
530215,7,8,20,1
530216,7,3,2,1
530217,7,4,80,1
530218,1,1,31,1
530219,1,3,14,1
530220,1,8,2,1
530221,2,18,2,1
530222,4,9,31,1
530223,5,12,90,1
530224,6,15,80,1
530225,6,6,4,1
530227,4,9,4,1
530228,4,19,31,1
530230,5,20,80,1
530231,6,9,4,1
530234,7,8,9,1
530235,7,23,4,1
530236,7,15,15,1
530237,1,22,31,1
530238,1,15,80,1
530239,2,17,14,1
530240,3,23,6,1
530241,6,20,4,1
530242,6,0,6,1
530243,4,10,99,1
530244,4,17,4,1
530245,6,11,9,1
530246,3,13,21,1
530248,6,6,4,1
530249,4,20,4,1
530250,4,16,30,1
530251,4,15,14,1
530252,5,14,80,1
530253,6,10,66,1
530255,3,10,14,1
530256,5,16,30,1
530257,5,15,5,1
530258,5,12,31,1
530259,1,13,80,1
530260,4,14,31,1
530261,2,15,30,1
530262,6,22,4,1
530263,4,5,66,1
530264,3,21,6,1
530265,7,7,14,1
530266,7,17,80,1
530267,7,11,80,1
530268,7,13,88,1
530269,1,0,4,1
530270,1,21,80,1
530271,1,21,3,1
530272,2,20,15,1
530273,2,14,4,1
530274,2,10,80,1
530275,4,19,80,1
530277,5,16,80,1
530278,5,16,14,1
530279,6,18,80,1
530280,6,0,4,1
530281,6,16,48,1
530282,7,18,31,1
530283,7,14,14,1
530284,7,20,14,1
530285,1,5,80,1
530286,3,13,4,1
530287,3,15,80,1
530288,4,12,4,1
530289,4,22,2,1
530290,6,1,2,1
530291,1,17,80,1
530292,1,17,14,1
530293,1,7,80,1
530294,1,17,3,1
530296,2,2,4,1
530298,4,99,1,1
530300,7,16,2,1
530301,1,20,2,1
530302,3,1,15,1
530303,3,20,99,1
530304,3,12,15,1
530305,4,21,80,1
530306,1,15,80,1
530307,4,9,4,1
530308,7,99,14,1
530309,4,13,2,1
530310,5,15,14,1
530311,6,17,14,1
530312,6,18,14,1
530314,7,10,6,1
530315,1,20,80,1
530316,2,6,66,1
530318,3,7,4,1
530319,3,10,4,1
530320,6,0,6,1
530321,4,21,4,1
530322,4,99,80,1
530323,7,10,80,1
530324,2,13,4,1
530325,3,15,66,1
530326,6,18,80,1
530327,7,13,4,1
530329,7,0,31,1
530330,7,21,2,1
530331,7,17,15,1
530332,1,2,2,1
530333,2,13,80,1
530334,2,22,4,1
530335,3,6,4,1
530336,3,16,20,1
530337,4,2,14,1
530338,4,11,16,1
530340,4,18,31,1
530341,4,8,63,1
530342,4,18,4,1
530343,5,13,4,1
530344,5,12,4,1
530345,5,14,4,1
530346,6,22,14,1
530347,5,23,14,1
530348,6,18,20,1
530349,6,15,4,1
530351,7,17,80,1
530352,7,14,2,1
530353,7,19,90,1
530354,2,9,4,1
530355,7,18,80,1
530356,1,2,4,1
530357,1,9,14,1
530358,1,17,80,1
530359,1,4,2,1
530360,1,1,80,1
530361,3,18,30,1
530362,4,13,4,1
530363,4,23,3,1
530364,4,15,14,1
530365,4,21,4,1
530366,4,14,80,1
530368,5,20,15,1
530369,7,16,6,1
530370,1,21,4,1
530371,1,1,80,1
530372,3,9,3,1
530373,3,21,4,1
530375,6,9,14,1
530376,3,13,4,1
530377,4,14,15,1
530378,4,19,31,1
530379,4,19,80,1
530381,5,16,31,1
530382,6,8,66,1
530383,6,19,4,1
530384,6,5,30,1
530385,7,0,30,1
530386,2,10,20,1
530387,2,8,2,1
530388,3,5,80,1
530389,3,15,14,1
530390,3,10,4,1
530391,4,14,4,1
530392,6,17,6,1
530393,7,15,30,1
530395,1,7,80,1
530396,2,13,3,1
530397,3,5,4,1
530398,3,19,66,1
530400,4,5,14,1
530401,4,14,4,1
530402,6,11,14,1
530403,7,5,66,1
530404,7,17,31,1
530405,1,3,4,1
530406,1,18,4,1
530407,2,18,31,1
530408,2,13,4,1
530409,4,19,4,1
530410,4,9,4,1
530411,4,12,99,1
530412,5,10,6,1
530413,6,1,4,1
530414,7,14,14,1
530415,2,13,31,1
530416,7,23,2,1
530417,7,14,4,1
530418,2,19,30,1
530420,6,23,4,1
530421,1,1,80,1
530422,5,18,15,1
530423,7,15,6,1
530424,2,14,2,1
530425,3,11,6,1
530426,4,2,31,1
530427,5,20,2,1
530428,6,11,2,1
530429,7,14,90,1
530430,7,10,30,1
530431,1,0,2,1
530432,2,20,80,1
530433,3,17,14,1
530434,3,18,5,1
530435,5,0,4,1
530436,5,19,31,1
530437,6,13,4,1
530438,7,23,14,1
530439,7,7,4,1
530440,7,18,4,1
530442,7,21,4,1
530443,2,3,30,1
530444,2,13,31,1
530445,2,19,20,1
530446,2,16,4,1
530447,2,10,78,1
530448,3,9,4,1
530449,3,11,6,1
530450,4,6,31,1
530451,4,23,4,1
530453,5,23,4,1
530454,5,23,14,1
530455,6,13,14,1
530456,6,14,14,1
530457,1,3,4,1
530458,2,19,4,1
530459,3,17,20,1
530460,3,13,4,1
530461,4,21,4,1
530462,5,5,30,1
530463,4,1,4,1
530464,7,22,30,1
530465,6,7,14,1
530466,6,23,31,1
530467,5,18,31,1
530468,5,17,3,1
530469,6,16,3,1
530470,1,13,30,1
530471,3,13,4,1
530472,4,14,4,1
530473,6,10,97,1
530474,7,20,4,1
530475,4,5,30,1
530476,7,10,30,1
530477,2,16,66,1
530478,3,21,4,1
530479,3,19,31,1
530480,4,16,30,1
530481,4,23,4,1
530482,5,10,4,1
530483,5,15,52,1
530484,6,6,30,1
530485,6,17,28,1
530486,7,23,99,1
530487,1,17,31,1
530488,2,18,4,1
530490,5,10,20,1
530491,5,18,15,1
530492,6,23,4,1
530493,6,16,30,1
530494,6,20,31,1
530495,2,10,31,1
530496,4,17,6,1
530498,5,22,31,1
530499,5,2,80,1
530500,6,16,4,1
530501,6,11,14,1
530502,6,10,6,1
530503,7,12,4,1
530504,1,17,4,1
530505,3,9,4,1
530506,3,12,4,1
530507,3,16,66,1
530508,4,10,9,1
530509,5,18,14,1
530510,7,23,15,1
530511,7,3,4,1
530512,2,10,30,1
530513,2,18,31,1
530514,2,17,16,1
530515,3,23,14,1
530516,4,15,31,1
530517,5,8,15,1
530518,2,7,31,1
530519,6,12,9,1
530520,1,10,6,1
530521,5,15,99,1
530522,7,16,4,1
530523,3,12,66,1
530524,3,17,4,1
530525,1,18,4,1
530526,6,13,80,1
530527,7,21,14,1
540001,6,15,14,1
540002,3,17,4,1
540003,4,3,66,1
540004,4,19,66,1
540005,4,10,4,1
540006,5,17,4,1
540007,1,16,2,1
540008,1,3,15,1
540009,2,17,4,1
540010,3,13,4,1
540011,4,8,31,1
540012,5,8,14,1
540013,7,12,4,1
540014,5,18,14,1
540015,3,14,4,1
540016,7,2,4,1
540017,6,0,4,1
540018,4,11,31,1
540019,4,20,4,1
540020,6,6,4,1
540021,3,14,3,1
540022,6,17,2,1
540023,7,1,4,1
540024,3,20,4,1
540026,3,20,6,1
540027,4,16,14,1
540028,3,20,5,1
540029,7,3,31,1
540030,7,3,14,1
540031,1,3,4,1
540032,1,11,31,1
540033,2,10,20,1
540034,4,16,31,1
540036,4,19,32,1
540037,2,7,31,1
540038,3,13,14,1
540039,5,13,20,1
540040,2,21,90,1
540041,4,23,3,1
540042,4,3,14,1
540043,1,11,14,1
540044,3,17,21,1
540045,6,5,30,1
540046,1,4,20,1
540047,1,12,2,1
540048,1,4,4,1
540049,3,8,14,1
540050,4,14,80,1
540051,4,15,30,1
540052,7,12,4,1
540053,1,12,90,1
540054,1,21,4,1
540055,3,9,30,1
540056,4,7,6,1
540057,6,23,40,1
540058,7,18,30,1
540059,6,0,4,1
540060,4,10,31,1
540061,2,16,30,1
540062,6,7,80,1
540063,6,12,63,1
540064,7,6,30,1
540065,1,3,15,1
540066,1,16,80,1
540067,5,6,14,1
540068,2,9,14,1
540069,3,16,4,1
540071,6,1,4,1
540072,3,10,63,1
540073,5,8,6,1
540074,2,19,6,1
540075,4,18,14,1
540076,4,14,30,1
540077,7,20,80,1
540078,7,20,80,1
540079,6,7,2,1
540080,6,8,66,1
540082,2,13,4,1
540083,2,8,66,1
540084,4,14,90,1
540085,5,17,31,1
540086,2,2,4,1
540087,3,4,31,1
540088,4,19,90,1
540089,5,18,80,1
540090,1,1,90,1
540091,7,19,31,1
540092,5,9,6,1
540093,1,13,14,1
540094,5,6,4,1
540095,5,14,14,1
540096,3,14,31,1
540097,2,11,30,1
540098,4,23,6,1
540101,5,7,4,1
540102,5,8,21,1
540103,5,22,30,1
540104,7,18,31,1
540105,5,2,15,1
540106,6,14,4,1
540107,7,4,31,1
540108,3,99,31,1
540109,5,15,6,1
540110,4,5,63,1
540111,5,13,80,1
540113,4,12,83,1
540114,7,23,90,1
540115,2,9,5,1
540116,3,20,4,1
540117,7,0,31,1
540118,5,0,20,1
540119,6,9,90,1
540120,6,15,63,1
540121,2,17,1,1
540122,4,1,80,1
540123,4,18,14,1
540124,5,21,31,1
540125,7,10,31,1
540126,7,2,31,1
540127,5,13,15,1
540128,5,7,80,1
540129,2,18,31,1
540130,6,3,4,1
540131,1,13,80,1
540133,4,11,28,1
540136,4,16,31,1
540137,4,13,31,1
540138,5,19,30,1
540140,7,20,31,1
540141,7,19,80,1
540142,6,1,99,1
540143,1,2,90,1
540145,7,23,4,1
540146,1,0,2,1
540147,2,21,90,1
540148,5,13,63,1
540149,4,16,83,1
540150,4,20,16,1
540151,6,7,31,1
540152,7,21,14,1
540153,7,13,80,1
540154,1,18,31,1
540155,7,18,90,1
540156,2,20,14,1
540157,3,12,14,1
540158,6,4,14,1
540160,6,12,15,1
540161,1,0,21,1
540162,4,15,31,1
540164,1,21,14,1
540165,5,2,4,1
540166,3,10,14,1
540167,5,4,31,1
540168,7,11,4,1
540169,2,20,90,1
540170,5,9,92,1
540171,1,16,2,1
540172,1,14,4,1
540173,3,15,30,1
540174,5,0,99,1
540175,7,19,80,1
540176,6,20,90,1
540177,4,4,4,1
540178,7,19,14,1
540179,1,22,6,1
540181,2,13,4,1
540182,3,15,14,1
540183,7,16,80,1
540184,1,15,14,1
540185,1,13,31,1
540186,1,15,6,1
540188,6,6,6,1
540189,6,4,4,1
540190,6,21,66,1
540191,7,14,80,1
540192,1,16,4,1
540194,1,3,15,1
540195,3,11,31,1
540196,1,23,14,1
540197,4,18,80,1
540198,6,15,31,1
540199,6,14,30,1
540200,7,6,6,1
540201,7,3,4,1
540202,1,20,4,1
540203,1,18,90,1
540204,5,5,80,1
540205,3,13,1,1
540206,1,1,14,1
540207,6,20,90,1
540208,2,19,80,1
540210,5,22,80,1
540212,1,17,6,1
540213,2,8,63,1
540214,3,18,66,1
540216,4,10,66,1
540217,6,17,90,1
540218,1,3,4,1
540219,2,16,31,1
540220,4,7,2,1
540221,4,14,4,1
540222,6,18,14,1
540223,2,8,14,1
540224,6,17,1,1
540225,4,8,30,1
540226,6,12,4,1
540227,4,20,66,1
540228,6,10,31,1
540229,3,12,14,1
540230,5,15,31,1
540231,3,8,90,1
540232,5,1,14,1
540233,5,7,4,1
540234,5,6,31,1
540235,4,18,4,1
540236,2,4,4,1
540237,6,14,5,1
540238,1,8,14,1
540239,4,20,31,1
540240,5,12,31,1
540241,7,21,31,1
540242,7,16,14,1
540243,2,19,6,1
540245,4,22,2,1
540247,6,8,14,1
540248,6,19,14,1
540249,5,15,31,1
550001,6,99,31,1
550002,2,2,66,1
550003,4,2,66,1
550004,5,12,30,1
550005,6,17,2,1
550006,7,22,31,1
550007,1,16,14,1
550008,6,9,14,1
550010,6,10,30,1
550011,6,7,14,1
550012,4,7,4,1
550013,5,8,20,1
550014,5,13,31,1
550015,7,13,20,1
550016,7,6,99,1
550017,3,19,31,1
550018,3,5,4,1
550020,5,3,22,1
550021,7,11,4,1
550022,1,0,30,1
550024,3,17,14,1
550025,5,12,4,1
550026,3,5,5,1
550027,5,6,31,1
550028,4,23,20,1
550029,7,3,31,1
550030,6,17,31,1
550032,3,22,4,1
550033,2,13,90,1
550034,3,9,4,1
550036,3,17,31,1
550037,3,14,4,1
550040,3,10,28,1
550041,3,17,14,1
550043,5,15,4,1
550044,7,3,31,1
550045,2,15,4,1
550046,3,13,14,1
550047,3,15,50,1
550048,6,20,2,1
550049,6,0,31,1
550050,6,99,4,1
550051,1,0,4,1
550052,4,17,14,1
550053,6,21,14,1
550054,1,20,4,1
550055,1,20,15,1
550056,3,8,15,1
550057,4,15,3,1
550058,4,15,31,1
550059,6,13,4,1
550060,7,14,4,1
550061,1,99,6,1
550062,3,19,4,1
550063,6,18,4,1
550064,6,19,4,1
550065,6,19,4,1
550066,6,21,31,1
550067,7,2,31,1
550068,7,17,4,1
550069,2,12,1,1
550070,3,6,31,1
550071,3,0,4,1
550072,4,1,4,1
550073,5,2,31,1
550074,3,7,31,1
550075,6,23,66,1
550076,6,9,30,1
550077,7,19,6,1
550078,2,19,30,1
550079,2,6,30,1
550080,1,20,4,1
550081,4,5,20,1
550082,4,7,2,1
550084,5,23,31,1
550085,3,7,2,1
550087,1,9,20,1
550088,1,11,14,1
550089,1,15,4,1
550090,1,13,30,1
550091,7,9,66,1
550092,5,19,31,1
550093,3,9,4,1
550094,5,2,20,1
550095,5,12,80,1
550096,7,13,2,1
550097,1,0,4,1
550098,1,0,4,1
550099,5,5,81,1
550100,6,23,4,1
550101,6,6,15,1
550102,7,5,63,1
550103,7,9,6,1
550104,1,1,31,1
550105,7,23,80,1
550106,7,9,31,1
550107,1,17,21,1
550108,3,0,20,1
550109,3,7,14,1
550110,2,17,14,1
550111,4,12,80,1
550112,4,0,14,1
550113,6,21,4,1
550114,1,1,31,1
550115,1,2,31,1
550117,2,17,6,1
550118,7,18,80,1
550119,3,23,2,1
550120,6,4,2,1
550121,4,11,4,1
550122,5,2,14,1
550123,3,11,4,1
550124,4,14,80,1
550126,3,6,4,1
550127,6,23,4,1
550128,1,12,80,1
550129,5,5,4,1
550130,4,16,64,1
550131,1,11,20,1
550132,6,8,5,1
550133,1,7,15,1
550134,5,12,14,1
550135,3,16,6,1
550136,7,19,80,1
550137,7,22,99,1
550138,7,8,21,1
550139,4,16,80,1
550140,5,16,80,1
550141,3,4,66,1
550142,6,22,4,1
550143,7,20,4,1
550144,2,11,66,1
550145,7,18,2,1
550146,1,1,80,1
550147,7,21,31,1
550148,5,14,4,1
550149,1,17,66,1
550150,5,1,14,1
550151,5,13,4,1
550152,6,20,31,1
550153,3,16,4,1
550156,5,14,4,1
550157,1,9,80,1
550158,2,18,4,1
550159,3,9,4,1
550160,2,22,6,1
550161,5,23,80,1
550163,6,22,6,1
550164,7,9,14,1
550165,7,18,80,1
550167,1,5,14,1
550168,1,15,4,1
550169,3,5,4,1
550170,3,11,20,1
550171,7,19,31,1
550172,7,16,31,1
550173,4,21,80,1
550174,3,16,4,1
550175,5,5,4,1
550176,5,15,80,1
550177,6,16,1,1
550178,4,16,14,1
550179,7,23,4,1
550180,1,18,20,1
550183,4,7,20,1
550184,1,19,80,1
550185,5,16,60,1
550186,2,11,30,1
550187,1,20,6,1
550188,5,10,14,1
550189,4,23,2,1
550190,5,18,31,1
550191,6,8,4,1
550192,6,15,63,1
550194,7,14,80,1
550195,7,22,31,1
550196,2,15,4,1
550197,3,14,14,1
550198,7,4,4,1
550199,1,8,66,1
550200,1,15,80,1
550201,1,19,80,1
550202,3,11,80,1
550203,4,7,4,1
550204,5,14,4,1
550205,5,19,4,1
550206,7,2,14,1
550207,1,18,80,1
550208,6,15,80,1
550209,7,1,80,1
550210,3,9,14,1
550211,5,7,80,1
550214,1,7,80,1
550215,1,13,31,1
550216,1,14,4,1
550217,7,12,80,1
550218,7,17,31,1
550219,5,4,2,1
550220,5,7,66,1
550221,5,8,50,1
550222,7,19,2,1
550223,6,13,80,1
550224,7,20,4,1
550225,2,8,20,1
550226,5,23,2,1
550227,6,11,4,1
550228,6,19,2,1
550229,1,0,30,1
550230,3,2,4,1
550231,7,2,15,1
550232,1,3,80,1
550233,7,1,2,1
550234,7,3,4,1
550235,2,17,14,1
550236,6,20,4,1
550237,5,15,20,1
550238,2,9,4,1
550239,7,18,4,1
550240,7,22,4,1
550241,3,7,4,1
550242,3,14,4,1
550243,7,22,80,1
550244,1,22,30,1
550245,7,12,4,1
550246,1,14,30,1
550247,7,21,4,1
550248,1,3,15,1
550249,6,18,80,1
550250,4,8,31,1
550252,5,19,31,1
550253,5,21,14,1
550254,6,6,14,1
550255,7,11,31,1
550256,1,14,4,1
550257,3,11,31,1
550258,7,2,80,1
550259,5,15,4,1
550261,7,4,4,1
550263,7,23,80,1
550264,1,1,80,1
550265,2,20,4,1
550266,7,14,15,1
550267,3,15,31,1
550268,5,0,16,1
550269,1,5,30,1
550270,5,12,4,1
550271,5,22,80,1
550272,3,7,5,1
550273,3,8,4,1
550274,3,12,2,1
550275,5,23,20,1
550277,6,13,63,1
550278,1,17,14,1
550279,6,23,14,1
550280,3,13,31,1
550281,5,8,40,1
550283,7,1,3,1
550284,7,11,80,1
550285,7,23,80,1
550286,1,0,2,1
550287,1,22,2,1
550288,4,12,14,1
550289,5,4,2,1
550290,1,1,14,1
550291,6,0,5,1
550293,3,13,4,1
550294,4,2,66,1
550295,5,20,99,1
550296,7,12,20,1
550297,4,17,80,1
550298,2,13,4,1
550299,7,2,80,1
550300,6,16,14,1
550301,6,21,80,1
550302,7,5,1,1
550304,7,22,80,1
550305,2,0,20,1
550306,2,23,30,1
550308,2,11,62,1
550309,2,17,14,1
550310,7,16,14,1
550311,5,16,4,1
550312,5,22,4,1
550314,7,1,2,1
550315,3,12,4,1
550317,7,16,6,1
550318,7,18,80,1
550319,7,15,14,1
550320,2,1,4,1
550321,1,20,4,1
550322,6,10,4,1
550323,1,0,90,1
550324,6,17,90,1
550325,4,10,90,1
550326,6,23,90,1
550327,7,15,90,1
550328,7,21,90,1
550329,7,19,91,1
550330,6,20,14,1
550331,7,13,4,1
550333,1,0,2,1
550335,1,11,20,1
550336,3,5,20,1
550337,4,3,20,1
550338,5,11,4,1
550339,4,20,4,1
550340,5,20,14,1
550341,7,0,4,1
550342,7,13,20,1
550343,4,22,80,1
550344,1,13,4,1
550345,3,23,4,1
550346,6,10,4,1
550348,4,10,30,1
550349,4,20,14,1
550350,7,3,4,1
550351,6,15,4,1
550352,2,12,31,1
550353,1,17,80,1
550354,5,0,4,1
550355,3,18,4,1
550356,4,13,4,1
550357,4,15,31,1
550358,4,9,30,1
550359,6,2,80,1
550360,4,11,14,1
550361,5,15,82,1
550362,6,21,4,1
550363,7,7,30,1
550364,7,12,20,1
550366,7,10,80,1
550367,1,8,2,1
550368,1,12,4,1
550369,2,13,6,1
550370,3,7,4,1
550371,7,22,4,1
550372,2,21,4,1
550373,7,11,2,1
550375,1,21,15,1
550376,2,3,31,1
550377,1,19,4,1
550379,4,14,4,1
550380,1,19,15,1
550381,1,17,14,1
550382,2,12,4,1
550383,7,1,14,1
550384,4,19,4,1
550385,2,15,14,1
550386,2,13,30,1
550387,5,8,2,1
550388,1,22,30,1
550389,3,7,31,1
550390,4,17,31,1
550391,5,16,14,1
550392,7,20,4,1
550394,2,7,63,1
550395,7,20,80,1
550396,6,11,30,1
550397,7,13,6,1
550398,1,0,14,1
550399,1,8,80,1
550400,7,17,80,1
550401,6,14,4,1
550402,7,0,31,1
550403,3,13,4,1
550404,1,15,3,1
550405,1,17,14,1
550406,6,17,4,1
550407,6,21,2,1
550408,4,18,31,1
550410,4,15,66,1
550411,2,10,4,1
550413,2,17,14,1
550414,3,6,30,1
550416,3,11,4,1
550417,3,22,30,1
550418,2,16,4,1
550419,5,22,4,1
550420,2,12,31,1
550421,7,0,14,1
550422,6,12,31,1
550423,6,14,14,1
550424,5,10,2,1
550425,2,2,4,1
550426,2,21,4,1
550427,5,9,30,1
550428,7,3,4,1
550429,5,14,4,1
550430,1,1,4,1
550431,2,22,14,1
550432,2,21,4,1
550433,2,18,6,1
550434,2,17,3,1
550435,1,20,14,1
550436,5,19,4,1
550437,7,10,80,1
550438,7,19,80,1
550439,3,17,21,1
550440,3,8,2,1
550441,7,2,31,1
550442,1,18,14,1
550443,2,11,14,1
550444,1,12,80,1
550445,4,5,15,1
550446,2,21,15,1
550447,2,21,80,1
550448,4,19,92,1
550449,1,3,4,1
550450,3,8,4,1
550451,1,12,31,1
550452,2,13,4,1
550454,7,20,4,1
550455,1,15,99,1
550456,3,15,31,1
550457,7,23,2,1
550458,2,18,14,1
550459,3,21,14,1
550460,2,17,4,1
550461,3,18,4,1
550462,3,0,30,1
550463,4,5,4,1
550464,3,20,4,1
550465,4,6,6,1
550466,5,5,66,1
550467,7,18,15,1
550468,7,5,4,1
550469,5,15,66,1
550470,4,16,31,1
550471,3,23,80,1
550472,6,18,9,1
550473,4,8,4,1
550474,5,19,31,1
550475,7,23,80,1
550476,6,17,14,1
550477,6,3,14,1
550478,7,3,80,1
550479,7,6,30,1
550480,7,7,21,1
550481,1,0,80,1
550482,1,21,4,1
550483,5,16,4,1
550484,4,12,3,1
550485,6,16,5,1
550486,4,1,66,1
550487,2,13,6,1
550489,5,2,4,1
550490,4,10,4,1
550491,5,10,14,1
550492,1,20,31,1
550493,4,19,80,1
550494,1,1,31,1
550495,3,11,31,1
550496,2,15,31,1
550497,2,20,31,1
550498,7,15,4,1
550499,5,10,21,1
550500,7,6,4,1
550501,2,21,14,1
550502,2,12,4,1
550503,2,99,31,1
550504,4,11,31,1
550505,4,13,31,1
550506,4,15,4,1
550507,4,18,30,1
550508,5,7,31,1
550509,5,17,4,1
550510,6,2,31,1
550511,7,9,20,1
550512,5,12,4,1
550513,1,17,4,1
550515,1,7,4,1
550517,3,12,4,1
550518,1,0,4,1
550519,6,23,15,1
550520,2,99,4,1
550521,6,22,4,1
550522,6,21,4,1
550523,7,4,4,1
550524,2,20,2,1
550525,6,6,31,1
550526,6,6,14,1
550527,7,17,4,1
550528,4,23,6,1
550529,7,23,4,1
560001,7,99,4,1
560003,1,8,15,1
560004,5,2,31,1
560005,1,18,14,1
560006,2,11,31,1
560007,4,7,14,1
560008,5,3,31,1
560009,1,4,31,1
560010,2,13,14,1
560011,7,15,30,1
560012,7,6,4,1
560013,5,3,4,1
560015,7,99,14,1
560016,1,16,80,1
560017,3,17,31,1
560018,6,20,31,1
560019,7,18,4,1
560020,2,18,15,1
560021,4,3,14,1
560022,4,13,63,1
560023,6,17,14,1
560024,6,23,31,1
560025,3,23,31,1
560026,7,18,80,1
560027,2,14,14,1
560028,4,9,66,1
560029,5,14,66,1
560030,6,99,31,1
560032,4,0,4,1
560033,6,19,14,1
560034,7,5,80,1
560035,7,20,4,1
560036,3,15,4,1
560037,3,21,31,1
560039,3,9,31,1
560040,5,12,66,1
560041,3,13,14,1
560042,6,15,30,1
560043,4,19,80,1
560044,1,22,4,1
560045,7,5,31,1
560048,4,2,4,1
560049,6,0,15,1
560050,1,10,80,1
560051,2,18,90,1
560052,5,17,66,1
560053,7,14,80,1
560054,3,20,4,1
560056,1,15,4,1
560057,3,6,4,1
560058,3,21,31,1
560059,7,20,90,1
560060,1,17,30,1
560061,5,22,80,1
560062,6,10,80,1
560063,5,21,31,1
560064,3,20,2,1
560065,7,12,6,1
560066,3,14,82,1
560067,4,16,4,1
560068,7,18,31,1
560069,6,9,14,1
560070,7,22,66,1
560071,7,18,2,1
560072,3,17,63,1
560073,4,4,66,1
560074,6,13,2,1
560075,4,22,14,1
560076,1,11,80,1
560077,5,20,8,1
560078,7,3,80,1
560079,1,6,3,1
560080,2,11,80,1
560082,6,14,6,1
560083,6,15,80,1
560084,7,5,14,1
560085,2,14,80,1
560086,6,13,31,1
560087,6,17,80,1
560088,5,9,31,1
560091,7,19,4,1
560092,7,11,16,1
560094,7,2,80,1
560095,1,0,31,1
560096,3,19,4,1
560097,3,17,31,1
560098,2,3,4,1
560099,2,17,31,1
560100,2,14,80,1
560101,6,23,4,1
560102,7,11,14,1
560103,4,18,2,1
560104,7,4,4,1
560105,7,6,31,1
560106,7,23,4,1
560107,7,4,31,1
560108,2,15,31,1
560109,5,15,31,1
560110,1,11,31,1
560111,5,17,14,1
560112,7,99,4,1
560113,3,6,14,1
560114,3,22,30,1
560118,7,22,4,1
560119,7,15,31,1
560120,3,4,31,1
560121,6,17,80,1
560122,5,16,5,1
560123,2,17,14,1
560124,3,0,14,1
560125,1,0,4,1
560127,5,22,31,1
560128,1,11,31,1
560129,2,23,15,1
560130,7,21,66,1
10025,5,3,4,2
10033,6,21,4,2
10036,2,14,15,2
10048,7,22,4,2
10087,3,12,4,2
10093,2,5,2,2
10097,4,7,30,2
10104,5,15,4,2
10125,3,15,31,2
10127,6,21,6,2
10142,7,20,80,2
10165,2,14,30,2
10180,7,20,2,2
10195,4,9,31,2
10199,2,10,14,2
10213,5,21,14,2
10219,2,15,6,2
10222,4,7,2,2
10290,4,16,14,2
10297,4,12,4,2
10308,1,4,14,2
10316,5,18,4,2
10358,5,21,4,2
10360,4,6,2,2
10419,6,10,4,2
10423,4,20,31,2
10455,5,20,4,2
10490,6,19,4,2
10519,6,21,30,2
10523,7,3,4,2
10541,3,5,14,2
10593,1,11,4,2
10644,2,21,4,2
10678,3,18,14,2
10704,5,17,14,2
10720,4,12,4,2
10751,1,6,20,2
10755,1,6,4,2
10760,7,11,31,2
10762,1,4,31,2
20009,6,16,15,2
20031,6,22,20,2
20036,4,13,31,2
40010,1,6,15,2
40013,4,8,2,2
40029,5,8,4,2
40031,6,14,6,2
40105,5,8,4,2
40138,5,19,4,2
40141,7,6,16,2
40172,7,13,80,2
40230,7,21,80,2
40232,4,1,15,2
40240,3,21,14,2
40292,7,11,4,2
40295,2,13,31,2
40310,1,15,14,2
40311,1,21,31,2
40339,5,20,4,2
40344,1,11,4,2
40376,7,7,14,2
40422,1,11,4,2
40424,5,13,31,2
40425,4,7,4,2
40448,2,6,20,2
40467,7,1,15,2
40499,7,23,97,2
40519,1,16,14,2
40540,2,16,14,2
40542,7,13,15,2
40547,6,22,21,2
40552,7,18,31,2
40598,4,15,99,2
40603,2,15,99,2
40611,7,16,2,2
40621,4,16,15,2
40622,2,5,30,2
40653,1,4,21,2
40665,7,19,4,2
40679,1,5,31,2
40680,1,8,31,2
40686,7,12,31,2
40700,3,1,15,2
40702,1,12,66,2
40741,7,15,14,2
40760,1,16,80,2
40779,4,0,4,2
40793,7,21,5,2
40808,6,16,4,2
40810,1,15,4,2
40821,1,6,52,2
50010,2,7,14,2
50033,1,2,14,2
50054,5,15,67,2
50096,7,20,4,2
50106,5,6,16,2
50113,4,1,66,2
50114,6,19,80,2
50166,4,0,31,2
50177,6,17,15,2
50193,5,11,31,2
50220,6,20,14,2
50246,5,22,66,2
50257,5,2,66,2
50260,7,7,14,2
50263,2,19,31,2
50275,4,13,92,2
50285,5,16,14,2
50290,1,11,20,2
50291,1,11,30,2
50300,3,18,80,2
50316,6,20,2,2
50328,1,4,4,2
50348,1,19,2,2
50357,2,5,14,2
50377,3,17,5,2
50397,2,22,2,2
50405,1,1,4,2
50435,6,21,15,2
50439,1,2,4,2
50456,5,11,66,2
50457,6,1,14,2
50470,3,13,4,2
50473,2,9,4,2
50474,2,23,66,2
60002,5,1,14,2
60008,6,99,14,2
60024,1,18,4,2
