ST_CASE,SUMSPEEDREL,STATE,FATAL_COUNT_x,SUMMDRDSTRD,DAY_WEEK,HOUR,BODY_TYP
370578,0,37,1,0,3,12,6
370579,3,37,2,0,2,17,2
370580,0,37,1,0,5,18,14
370582,8,37,1,109,6,21,4
370583,0,37,1,0,5,20,66
370584,0,37,1,93,5,19,80
370585,0,37,1,0,1,3,4
370586,0,37,1,0,2,18,4
370587,0,37,1,99,3,21,99
370588,0,37,1,0,4,12,30
370589,0,37,1,0,5,19,2
370590,0,37,1,0,3,19,66
370591,0,37,1,93,2,23,31
370592,0,37,2,0,2,20,31
370593,0,37,1,0,3,21,81
370594,4,37,1,0,1,9,4
370595,4,37,1,0,2,23,4
370596,3,37,1,0,4,3,4
370597,0,37,1,0,4,20,80
370598,0,37,1,0,2,19,80
370599,0,37,1,0,5,10,31
370600,0,37,1,93,6,13,4
370601,0,37,1,0,1,20,1
370602,0,37,1,0,1,22,80
370603,0,37,2,0,5,21,66
370604,0,37,1,0,7,8,31
370605,0,37,1,0,1,2,4
370606,3,37,2,0,1,3,14
370607,0,37,1,0,5,5,66
370608,4,37,1,0,7,17,4
370609,0,37,1,0,4,16,81
370610,3,37,1,0,1,2,4
370611,3,37,1,0,7,4,4
370612,0,37,1,0,7,4,14
370613,3,37,1,0,2,10,4
370614,3,37,1,0,7,0,80
370615,4,37,1,0,5,16,66
370616,0,37,1,0,6,18,31
370617,0,37,1,0,5,1,99
370618,5,37,1,0,3,21,31
370619,0,37,1,0,3,10,14
370620,0,37,1,0,4,19,31
370622,4,37,1,0,3,21,2
370623,0,37,1,0,4,18,4
370624,3,37,1,0,7,15,4
370625,0,37,1,0,3,18,80
370626,3,37,1,0,5,22,80
370627,2,37,>2,0,1,22,2
370628,0,37,1,93,1,9,80
370629,0,37,1,0,7,16,20
370630,0,37,1,0,6,13,4
370631,0,37,1,0,7,5,4
370632,3,37,1,0,1,2,66
370633,3,37,1,0,1,0,4
370634,0,37,1,0,6,21,4
370635,0,37,1,0,2,11,30
370636,0,37,1,0,3,21,31
370637,4,37,1,0,4,17,30
370638,0,37,1,0,4,22,14
370639,3,37,>2,0,1,3,14
370640,0,37,2,0,1,16,14
370641,3,37,1,0,4,19,2
370642,0,37,1,0,3,21,14
370643,0,37,1,0,2,12,15
370644,0,37,1,0,7,1,15
370645,4,37,1,0,3,10,80
370646,3,37,1,0,1,16,2
370647,0,37,1,0,1,12,31
370648,3,37,1,0,1,1,4
370649,3,37,1,0,7,19,4
370650,0,37,1,0,1,0,20
370651,3,37,1,0,7,0,4
370652,8,37,1,109,4,8,66
370653,0,37,1,0,4,15,31
370654,0,37,1,0,1,21,15
370655,0,37,1,92,7,10,4
370656,0,37,2,93,6,7,66
370657,0,37,1,0,6,5,31
370658,3,37,1,0,4,22,20
370659,0,37,1,0,7,16,31
370660,0,37,1,0,7,5,4
370661,0,37,1,0,5,15,31
370662,3,37,1,0,7,22,14
370663,0,37,1,0,7,2,31
370664,0,37,1,0,2,11,4
370665,0,37,1,0,6,22,20
370666,3,37,1,0,2,22,14
370667,0,37,2,0,6,21,4
370668,0,37,1,0,4,7,4
370670,0,37,1,93,4,11,31
370671,0,37,1,0,7,14,80
370672,4,37,1,0,2,6,80
370673,0,37,1,0,1,18,4
370674,0,37,1,0,4,21,4
370675,0,37,1,0,6,14,30
370676,3,37,1,0,7,16,66
370677,0,37,1,0,7,18,15
370678,0,37,1,0,2,14,21
370679,0,37,1,0,3,0,4
370680,4,37,1,0,2,15,67
370681,0,37,1,0,6,14,49
370682,0,37,1,0,4,10,4
370683,0,37,1,0,1,20,90
370684,0,37,1,0,2,18,31
370685,0,37,1,0,6,21,4
370686,3,37,1,0,7,5,4
370687,0,37,1,0,6,15,63
370688,0,37,1,93,3,16,4
370689,0,37,1,0,1,21,31
370690,3,37,1,0,2,16,4
370691,3,37,1,0,3,21,2
370692,3,37,1,0,1,0,30
370693,3,37,2,0,7,23,16
370694,0,37,1,0,4,16,4
370695,3,37,1,0,6,8,31
370696,3,37,1,0,6,18,80
370697,3,37,1,0,5,5,4
370698,3,37,1,0,7,20,80
370699,4,37,1,0,6,5,20
370700,3,37,1,0,6,0,6
370701,0,37,1,0,2,12,4
370702,3,37,1,0,3,18,4
370703,0,37,1,0,1,13,14
370704,0,37,1,0,6,22,2
370705,0,37,1,0,6,17,66
370706,0,37,1,0,6,13,66
370707,0,37,1,0,7,2,14
370708,0,37,1,0,4,6,14
370709,3,37,2,0,6,6,66
370710,3,37,1,0,5,10,31
370711,0,37,1,0,3,17,4
370712,4,37,1,0,6,13,4
370713,0,37,1,0,5,6,66
370714,0,37,1,93,6,10,4
370715,3,37,1,0,6,3,2
370716,3,37,1,0,1,2,30
370717,0,37,1,0,2,7,4
370718,0,37,1,0,1,4,6
370719,0,37,1,0,6,22,21
370720,0,37,1,0,7,11,30
370721,4,37,1,0,4,17,31
370722,3,37,1,0,4,9,80
370723,8,37,1,16,7,1,2
370724,3,37,1,0,1,1,80
370725,0,37,1,0,2,16,2
370726,3,37,1,0,1,21,90
370727,0,37,1,0,7,11,4
370728,3,37,1,0,4,20,31
370729,3,37,1,0,7,3,4
370730,3,37,1,0,7,15,80
370731,3,37,>2,0,2,11,31
370732,3,37,1,0,3,23,30
370733,0,37,1,0,4,9,63
370734,0,37,1,0,4,21,80
370735,5,37,1,0,1,4,51
370736,3,37,1,0,7,17,80
370737,3,37,2,0,4,14,21
370738,3,37,2,0,1,1,4
370739,0,37,1,0,2,6,30
370740,3,37,1,0,7,0,2
370741,0,37,1,0,5,1,31
370742,4,37,1,0,6,14,80
370743,0,37,1,0,4,17,4
370744,0,37,1,0,7,22,20
370745,3,37,1,0,1,23,4
370746,0,37,1,0,7,14,30
370747,8,37,1,109,2,13,66
370748,3,37,1,0,4,16,31
370749,0,37,1,0,5,11,14
370750,0,37,1,0,7,10,4
370751,0,37,1,0,7,10,14
370752,0,37,1,0,7,23,4
370753,0,37,1,0,7,11,30
370754,0,37,1,93,2,8,62
370755,0,37,1,0,6,23,4
370756,0,37,1,93,3,13,20
370757,3,37,1,0,1,17,4
370758,0,37,1,0,2,22,4
370759,0,37,1,0,4,8,6
370760,0,37,1,93,4,18,4
370761,0,37,1,0,5,14,78
370762,0,37,1,0,1,15,31
370763,0,37,1,93,6,14,6
370764,3,37,2,0,5,22,4
370765,0,37,1,93,5,0,2
370766,0,37,1,0,1,15,80
370767,0,37,1,93,6,7,6
370768,0,37,1,0,3,13,14
370769,0,37,1,0,4,14,4
370770,0,37,1,0,5,16,4
370771,0,37,1,0,7,21,4
370772,0,37,1,0,1,21,6
370773,0,37,1,0,6,11,81
370774,0,37,1,0,1,15,31
370775,0,37,2,0,2,13,4
370776,0,37,1,93,5,16,4
370777,3,37,1,0,7,23,4
370778,3,37,1,0,3,15,80
370779,3,37,2,0,7,1,15
370780,4,37,1,0,2,17,4
370781,3,37,1,0,4,16,4
370782,3,37,2,0,2,21,2
370783,0,37,1,93,1,20,80
370784,3,37,1,0,7,19,6
370785,0,37,1,0,4,6,3
370786,3,37,1,0,2,8,4
370787,0,37,1,0,5,9,66
370788,0,37,1,0,2,21,20
370789,3,37,1,0,1,2,31
370790,0,37,1,0,7,2,14
370791,0,37,1,0,3,14,66
370792,0,37,1,0,6,16,4
370793,3,37,1,0,2,6,80
370794,0,37,1,0,2,20,4
370795,3,37,1,0,4,12,14
370796,0,37,1,0,1,8,2
370797,4,37,1,0,6,16,4
370798,3,37,1,0,1,0,6
370799,0,37,1,0,4,12,4
370800,3,37,1,0,1,12,4
370801,4,37,1,0,2,10,14
370802,4,37,2,0,2,8,15
370803,3,37,1,0,4,16,14
370804,0,37,1,0,4,4,4
370805,3,37,1,0,6,18,2
370806,9,37,1,0,6,3,14
370807,3,37,1,0,1,23,66
370808,3,37,1,0,4,5,80
370809,0,37,1,0,6,1,31
370810,0,37,1,0,2,17,4
370811,3,37,2,0,7,15,80
370812,4,37,1,0,7,0,90
370813,3,37,2,0,1,19,4
370814,0,37,1,0,3,20,14
370815,3,37,1,0,1,17,80
370816,3,37,1,0,5,12,80
370817,0,37,1,0,5,17,16
370818,0,37,1,0,2,23,4
370819,3,37,1,0,3,15,31
370820,0,37,1,0,3,20,66
370821,0,37,1,0,2,12,14
370822,0,37,1,93,6,18,4
370823,4,37,1,0,6,16,14
370824,0,37,1,0,6,13,4
370825,0,37,1,0,6,16,4
370826,0,37,1,0,5,11,9
370827,0,37,>2,0,1,20,66
370828,0,37,1,0,3,21,6
370829,3,37,1,0,4,13,80
370830,0,37,1,0,1,4,4
370831,4,37,1,0,1,19,2
370832,0,37,2,0,6,7,4
370833,0,37,1,0,4,17,30
370834,0,37,2,0,6,20,4
370835,0,37,1,0,1,11,4
370836,0,37,1,0,3,13,14
370837,3,37,1,0,1,23,31
370838,5,37,1,3,6,12,15
370839,0,37,1,0,5,14,80
370840,3,37,1,0,2,22,4
370841,8,37,1,28,1,2,15
370842,3,37,1,0,5,16,2
370843,4,37,1,0,3,7,14
370844,0,37,1,0,3,21,81
370845,0,37,1,0,1,20,80
370846,0,37,1,0,5,7,21
370847,0,37,1,1,6,11,4
370848,0,37,1,0,3,15,4
370849,0,37,1,0,2,20,15
370850,0,37,1,93,7,0,31
370851,3,37,2,0,1,10,4
370852,3,37,1,0,4,21,2
370853,0,37,1,93,7,11,4
370854,0,37,1,0,3,13,4
370855,3,37,1,0,4,3,2
370856,0,37,1,0,4,16,66
370857,0,37,1,0,3,7,4
370858,3,37,2,0,4,17,14
370859,0,37,1,0,3,6,30
370860,3,37,1,0,3,3,4
370861,4,37,1,0,4,15,14
370862,0,37,1,0,1,8,4
370863,3,37,1,0,4,23,14
370864,3,37,1,0,1,19,6
370866,3,37,1,0,1,17,4
370867,3,37,1,93,4,8,31
370868,0,37,1,0,1,16,4
370869,3,37,1,0,5,7,2
370870,0,37,1,1,2,21,4
370871,0,37,1,0,5,15,4
370872,3,37,1,0,6,3,4
370873,0,37,1,2,7,2,4
370874,3,37,1,0,3,0,14
370875,0,37,1,0,4,6,80
370876,3,37,2,0,7,18,4
370877,0,37,1,1,1,11,30
370878,0,37,1,0,2,6,20
370879,8,37,1,17,5,1,2
370880,4,37,1,0,2,21,2
370881,0,37,1,0,4,10,52
370882,0,37,1,10,7,20,31
370883,0,37,1,18,6,16,3
370884,3,37,1,93,3,15,31
370885,0,37,1,0,5,22,16
370886,0,37,1,0,4,11,20
370887,0,37,1,0,5,14,4
370888,0,37,1,0,6,11,4
370889,3,37,1,0,7,2,4
370890,3,37,1,0,1,0,2
370891,3,37,1,0,1,20,2
370892,3,37,1,0,3,6,66
370893,0,37,1,0,6,9,30
370894,4,37,1,0,5,0,2
370895,0,37,1,93,4,4,15
370896,3,37,1,0,3,14,2
370897,0,37,1,0,7,8,4
370898,3,37,1,0,5,18,6
370899,4,37,1,0,6,10,63
370900,3,37,1,0,7,14,4
370901,0,37,2,0,5,7,4
370902,0,37,1,0,3,18,14
370903,0,37,1,0,6,22,4
370904,0,37,1,0,6,20,31
370905,3,37,2,0,6,15,4
370906,0,37,1,0,6,22,80
370907,0,37,1,0,3,15,31
370908,3,37,>2,0,1,3,31
370909,3,37,1,0,3,19,14
370910,0,37,1,0,3,13,30
370911,0,37,1,0,7,21,14
370912,4,37,1,0,4,1,4
370913,4,37,1,0,3,8,63
370914,0,37,1,0,7,17,20
370915,0,37,1,0,1,13,14
370916,5,37,1,0,4,17,14
370917,3,37,1,0,7,1,80
370918,0,37,1,0,1,6,2
370919,3,37,1,0,4,18,6
370920,4,37,1,93,5,20,14
370921,0,37,1,0,7,23,14
370922,0,37,1,0,7,3,4
370923,0,37,1,0,4,15,14
370924,0,37,1,0,3,9,30
370925,0,37,1,0,6,19,15
370926,0,37,1,0,2,15,20
370927,0,37,1,0,1,2,4
370928,0,37,1,0,1,21,4
370929,0,37,1,93,5,21,81
370930,3,37,2,0,1,17,2
370931,3,37,1,0,4,0,4
370932,3,37,1,93,5,10,66
370933,0,37,1,0,2,17,81
370934,0,37,1,6,3,18,63
370935,0,37,1,0,4,3,4
370936,3,37,1,0,7,13,14
370937,3,37,1,93,5,0,66
370938,0,37,1,0,3,20,4
370939,0,37,1,0,5,16,31
370940,0,37,1,93,7,9,14
370941,3,37,1,0,2,2,2
370942,0,37,1,0,2,16,52
370943,0,37,1,0,3,0,14
370944,0,37,1,0,1,8,4
370945,0,37,1,0,6,18,80
370946,0,37,1,0,6,19,31
370947,3,37,1,0,1,19,4
370948,3,37,1,0,3,18,14
370949,0,37,1,0,4,14,15
370950,3,37,1,0,6,0,14
370951,0,37,1,0,5,13,30
370952,3,37,1,0,6,18,31
370953,3,37,1,0,2,6,5
370954,0,37,1,0,5,13,4
370955,0,37,1,0,1,21,4
370956,0,37,1,1,5,1,4
370957,3,37,1,1,3,20,66
370958,0,37,1,93,7,14,4
370959,3,37,1,0,1,3,20
370960,0,37,1,0,3,3,61
370961,0,37,1,0,6,14,15
370962,0,37,1,0,3,21,4
370963,3,37,1,0,7,1,30
370964,0,37,1,93,6,10,61
370965,5,37,1,0,2,11,2
370966,10,37,2,0,4,7,14
370967,0,37,1,0,6,12,83
370968,0,37,1,0,2,2,14
370969,0,37,1,0,3,7,4
370970,0,37,1,0,7,0,3
370971,3,37,>2,0,7,19,14
370972,4,37,1,0,5,7,63
370973,0,37,1,0,7,12,4
370974,4,37,1,0,7,16,2
370975,3,37,1,0,7,1,4
370976,0,37,1,93,1,13,21
370977,3,37,1,0,7,13,4
370978,3,37,1,0,5,16,31
370979,9,37,1,1,2,15,4
370980,0,37,1,0,7,20,4
370981,3,37,1,0,1,0,14
370982,0,37,1,1,2,17,14
370983,0,37,2,0,2,10,4
370984,0,37,1,0,2,6,4
370985,3,37,1,0,1,6,14
370986,0,37,1,0,4,19,30
370987,0,37,1,0,4,20,3
370988,0,37,1,0,1,0,2
370989,3,37,1,0,4,15,4
370990,4,37,1,0,6,7,66
370991,0,37,1,0,7,1,80
370992,3,37,1,0,1,3,4
370993,11,37,1,17,3,5,66
370994,3,37,1,0,2,10,2
370995,3,37,1,0,7,22,4
370996,0,37,1,1,4,6,4
370997,3,37,1,0,7,20,15
370998,3,37,1,0,5,23,30
370999,4,37,1,0,1,1,2
371000,0,37,1,0,2,5,4
371001,0,37,1,0,6,11,31
371002,3,37,1,0,1,0,2
371003,3,37,1,0,6,21,14
371004,0,37,1,0,6,20,31
371005,0,37,1,0,6,19,31
371006,0,37,2,0,7,2,4
371007,3,37,1,0,3,15,80
371008,0,37,1,0,3,8,4
371009,4,37,1,0,3,14,3
371010,0,37,1,0,6,8,4
371011,0,37,>2,93,6,14,14
371012,0,37,1,0,7,12,80
371013,4,37,1,93,6,19,2
371014,0,37,1,0,6,14,6
371015,3,37,1,0,7,1,31
371016,0,37,1,0,4,22,20
371017,0,37,1,0,7,3,2
371018,0,37,1,0,6,18,4
371019,0,37,1,0,6,10,30
371020,0,37,1,0,6,1,4
371021,3,37,2,0,5,15,31
371022,0,37,1,0,5,19,4
371023,9,37,1,0,5,12,99
371024,3,37,2,0,1,16,31
371025,0,37,1,93,2,0,4
371026,0,37,1,0,6,19,15
371027,0,37,1,0,5,7,4
371028,0,37,1,0,1,19,83
371029,0,37,1,0,1,0,14
371030,3,37,1,93,7,4,14
371031,0,37,1,93,5,23,15
371032,0,37,1,0,2,13,66
371033,0,37,1,0,6,20,4
371034,3,37,1,0,2,13,4
371035,4,37,1,0,5,18,31
371036,0,37,2,0,2,7,6
371037,3,37,1,0,1,1,4
371038,4,37,1,0,3,15,80
371039,0,37,1,0,1,20,20
371040,3,37,1,0,5,0,4
371041,0,37,1,0,3,13,4
371042,3,37,1,0,3,16,14
371043,3,37,1,0,3,15,31
371044,4,37,1,0,2,7,5
371045,0,37,1,0,2,18,20
371046,3,37,1,93,3,7,4
371047,0,37,1,0,1,0,2
371048,0,37,1,0,1,22,20
371049,0,37,1,0,7,3,4
371050,3,37,1,0,4,6,30
371051,0,37,1,0,6,22,4
371052,0,37,1,0,1,3,2
371053,4,37,1,0,2,19,15
371054,0,37,1,0,4,19,4
371055,4,37,1,0,3,23,4
371056,3,37,1,0,5,22,3
371057,4,37,1,93,3,19,31
371058,3,37,1,0,4,7,4
371059,0,37,1,0,6,7,31
371060,0,37,1,0,7,18,14
371061,3,37,1,0,2,15,80
371062,0,37,1,0,3,19,15
371063,0,37,1,0,3,13,4
371064,0,37,1,0,6,20,4
371065,0,37,1,1,4,17,4
371066,3,37,1,0,7,21,15
371067,0,37,1,0,1,21,4
371068,0,37,1,0,5,16,6
371069,0,37,1,0,4,4,80
371070,6,37,1,0,1,19,15
371071,4,37,1,0,6,8,66
371072,0,37,1,0,4,14,4
371073,0,37,1,0,7,19,15
371074,6,37,1,0,7,3,2
371075,0,37,1,0,1,2,31
371076,0,37,1,0,1,19,4
371077,0,37,1,0,2,17,14
371078,0,37,1,93,5,17,99
371079,3,37,1,0,6,13,4
371080,9,37,1,0,5,23,80
371081,4,37,1,0,4,10,31
371082,3,37,1,0,2,18,4
371083,0,37,1,0,4,10,4
371084,0,37,1,0,5,10,31
371085,0,37,1,0,3,6,21
371086,3,37,1,0,7,15,31
371087,0,37,1,0,2,18,30
371088,0,37,1,93,7,18,14
371089,0,37,1,0,5,18,4
371090,0,37,1,0,6,13,80
371091,3,37,1,92,2,16,14
371092,0,37,1,0,6,17,4
371093,0,37,1,0,6,20,14
371094,3,37,2,0,5,19,2
371095,0,37,1,0,5,19,14
371096,0,37,1,0,6,6,31
371097,3,37,1,0,3,9,20
371098,0,37,1,0,4,13,31
371099,0,37,1,0,3,14,14
371100,0,37,1,0,5,11,66
371101,0,37,1,0,6,20,6
371102,3,37,1,0,2,19,31
371103,0,37,1,93,4,14,15
371104,4,37,1,0,7,21,14
371105,0,37,1,0,6,16,14
371106,0,37,1,0,1,11,4
371107,3,37,1,0,3,13,4
371108,3,37,1,0,1,0,5
371109,3,37,1,0,1,18,31
371110,0,37,1,0,5,19,4
371111,11,37,1,16,1,2,4
371112,0,37,1,0,5,19,15
371113,3,37,1,0,3,23,4
371114,4,37,1,0,4,19,6
371115,0,37,1,0,2,18,4
371116,3,37,1,0,3,8,52
371117,6,37,1,0,7,17,80
371118,3,37,1,0,6,15,80
371119,0,37,1,0,2,21,4
371120,0,37,1,93,7,14,31
371121,4,37,2,93,1,13,21
371122,0,37,1,0,6,18,4
371123,0,37,1,0,1,0,4
371124,3,37,1,0,7,3,14
371125,0,37,1,0,2,6,66
371126,3,37,1,0,7,2,80
371127,0,37,1,0,6,7,31
371128,0,37,1,0,3,13,63
371129,0,37,1,0,4,19,2
371130,0,37,1,0,3,19,6
371132,3,37,1,0,7,2,4
371133,0,37,1,0,7,16,4
371134,0,37,1,0,2,18,14
371135,0,37,1,0,2,15,20
371136,0,37,>2,93,4,11,66
371137,0,37,1,1,4,19,4
371138,0,37,1,0,3,22,80
371139,8,37,1,16,2,4,14
371140,0,37,1,93,3,14,14
371141,3,37,>2,0,2,14,31
371142,0,37,2,0,2,11,66
371143,3,37,2,0,1,18,4
371144,0,37,1,0,7,17,15
371145,0,37,1,0,1,3,14
371146,0,37,1,0,2,0,4
371147,0,37,1,0,6,14,81
371148,3,37,1,0,1,4,4
371149,0,37,1,0,5,17,4
371150,0,37,1,0,7,3,63
371151,3,37,1,0,6,14,63
371152,0,37,1,0,5,15,31
371153,3,37,1,0,5,21,2
371154,0,37,1,0,1,20,31
371155,0,37,1,0,5,13,30
371156,0,37,1,93,5,12,4
371157,0,37,1,0,2,6,9
371158,3,37,1,0,5,19,4
371159,0,37,1,96,2,22,31
371160,8,37,1,112,1,17,66
371161,0,37,1,0,7,21,99
371162,0,37,1,96,1,21,4
371163,11,37,1,208,7,21,3
371164,3,37,1,96,6,21,4
371165,4,37,1,96,3,21,4
371166,0,37,1,96,5,17,20
371167,3,37,1,96,4,23,4
371168,0,37,1,288,6,11,66
371169,3,37,1,192,2,10,63
371170,0,37,1,96,6,2,31
371171,3,37,1,96,4,17,31
371172,0,37,1,96,1,5,30
371173,0,37,1,192,5,19,4
371174,0,37,1,96,6,10,31
371175,3,37,1,192,4,8,66
371176,0,37,1,192,6,6,4
371177,0,37,1,96,5,11,21
371178,4,37,1,96,6,6,31
371179,4,37,1,192,6,15,4
371180,3,37,2,192,5,10,4
371181,0,37,1,192,3,18,2
371182,0,37,1,192,5,9,66
371183,0,37,1,0,6,7,81
371184,5,37,2,192,7,17,4
371185,0,37,1,96,3,15,14
371186,3,37,1,96,4,0,4
371187,0,37,1,192,5,22,80
371188,3,37,1,96,4,21,31
371189,0,37,1,192,5,14,31
371190,0,37,1,96,7,19,14
371191,3,37,1,96,3,20,4
371192,0,37,1,192,6,7,6
371193,3,37,1,96,1,15,80
371194,0,37,1,96,4,9,14
371195,0,37,1,102,5,11,66
371196,0,37,1,192,4,13,66
371197,0,37,1,192,2,11,20
371198,0,37,1,96,5,10,4
371199,0,37,1,96,4,8,4
371200,4,37,1,192,4,15,31
371201,0,37,1,192,3,4,63
371202,0,37,1,96,4,10,4
371203,0,37,1,192,4,8,14
371204,0,37,2,192,2,9,60
371205,0,37,1,96,5,23,2
371206,0,37,1,192,6,12,66
371207,0,37,1,192,4,18,20
371208,0,37,1,192,2,13,66
371209,3,37,1,96,3,2,4
371210,0,37,1,192,4,9,20
371211,0,37,1,96,3,10,4
371212,0,37,1,96,7,18,14
371213,4,37,1,96,4,23,20
371214,3,37,1,10,3,15,4
371215,3,37,1,6,3,3,4
371216,3,37,1,0,6,11,66
371217,3,37,1,0,3,8,4
371218,0,37,1,0,1,11,81
371219,0,37,1,0,7,19,4
371220,0,37,1,0,5,20,14
371221,0,37,1,0,4,8,4
371222,0,37,1,0,6,22,15
371223,3,37,1,0,4,1,4
371224,3,37,1,0,7,3,66
371225,3,37,1,0,2,1,14
371226,3,37,1,0,5,14,20
371227,3,37,1,0,7,14,4
371228,3,37,1,0,2,6,66
371229,3,37,1,93,3,12,66
371230,0,37,1,0,4,3,51
371231,13,37,1,0,4,15,4
371232,0,37,1,1,5,6,15
371233,0,37,2,0,1,99,4
371234,3,37,1,0,7,19,2
371235,3,37,1,0,3,18,80
371236,0,37,1,99,6,13,4
371237,3,37,1,93,6,18,4
371238,0,37,1,0,1,13,30
371239,0,37,1,0,2,18,66
371240,3,37,1,0,6,20,15
371241,0,37,1,0,7,18,14
371242,9,37,1,99,4,23,4
371243,0,37,1,0,1,17,4
371244,2,37,1,0,4,21,4
371245,3,37,1,0,7,12,31
371246,0,37,1,0,7,12,31
371247,0,37,2,0,5,16,1
371248,0,37,1,0,2,17,31
371249,0,37,1,0,1,20,14
371250,0,37,1,0,3,8,4
371251,8,37,1,16,7,23,4
371252,0,37,1,0,5,15,4
371253,3,37,1,0,7,21,4
371254,0,37,1,6,4,19,4
371255,3,37,1,0,7,11,80
371256,3,37,1,0,1,2,2
371257,0,37,1,0,4,8,4
371258,0,37,2,0,3,1,4
371259,3,37,>2,0,3,4,4
371260,0,37,1,0,6,16,4
371261,0,37,1,93,5,5,14
371262,3,37,1,0,6,11,4
371263,0,37,1,0,5,1,20
371264,3,37,1,0,5,23,4
371265,3,37,1,0,2,13,4
371266,3,37,1,0,1,19,20
371267,3,37,1,0,4,6,31
371268,3,37,1,192,4,16,4
371269,0,37,1,96,3,19,30
371270,3,37,1,192,6,8,4
371271,0,37,1,96,4,20,20
371272,0,37,1,96,6,22,4
371273,0,37,1,96,4,16,14
371274,18,37,1,381,2,18,14
371275,0,37,1,192,4,13,63
371276,0,37,1,93,4,17,4
371277,0,37,1,192,3,17,4
371278,0,37,1,96,2,16,4
371279,0,37,1,96,3,16,92
371280,0,37,1,93,5,14,14
371281,0,37,1,0,7,12,14
371282,3,37,1,0,7,13,4
371283,0,37,1,93,6,19,4
380001,0,38,1,0,2,8,66
380002,0,38,2,0,2,15,50
380003,4,38,1,0,4,7,4
380005,5,38,1,0,7,20,31
380006,3,38,1,0,3,14,66
380007,4,38,2,0,4,20,66
380008,0,38,1,0,2,8,15
380009,5,38,1,0,1,1,2
380010,5,38,1,0,5,5,30
380011,4,38,1,0,6,6,5
380012,4,38,>2,0,2,20,66
380013,3,38,1,0,4,16,15
380014,0,38,>2,0,4,19,66
380015,0,38,1,0,6,19,15
380016,3,38,1,0,4,18,31
380017,0,38,1,0,6,6,66
380018,0,38,1,0,1,4,31
380019,12,38,1,16,1,3,4
380021,0,38,1,0,5,15,14
380022,0,38,1,0,5,16,4
380023,5,38,1,0,6,16,31
380024,0,38,1,0,5,16,80
380025,9,38,1,0,5,1,63
380026,3,38,1,0,7,5,9
380027,0,38,1,0,6,13,4
380028,4,38,1,0,2,6,4
380029,4,38,1,0,2,18,31
380030,0,38,1,0,2,17,66
380031,0,38,1,0,4,23,14
380032,0,38,1,0,5,0,31
380033,3,38,1,0,3,19,31
380034,3,38,1,0,1,6,14
380035,3,38,1,0,7,17,4
380036,5,38,1,0,1,2,31
380037,0,38,1,0,3,10,66
380038,3,38,1,0,5,20,4
380039,5,38,2,0,1,0,4
380040,0,38,1,0,1,15,14
380041,5,38,1,0,4,7,4
380044,0,38,1,0,3,10,31
380045,0,38,2,0,7,10,61
380046,0,38,2,0,7,22,31
380047,0,38,1,0,1,18,4
380048,0,38,1,0,4,20,80
380049,0,38,1,0,6,22,80
380050,0,38,1,0,6,22,14
380051,0,38,1,0,6,23,31
380052,0,38,2,0,7,1,31
380053,0,38,1,0,6,3,31
380054,0,38,2,0,5,1,31
380055,0,38,1,0,6,99,31
380056,0,38,1,17,6,18,66
380057,3,38,1,0,7,14,80
380058,0,38,>2,0,4,11,66
380059,0,38,1,0,5,13,20
380061,0,38,1,0,7,14,31
380062,0,38,1,0,7,17,97
380063,0,38,1,0,2,9,66
380064,0,38,>2,0,5,18,4
380065,0,38,1,0,7,3,4
380066,0,38,1,0,7,4,31
380067,0,38,1,0,1,12,16
380068,5,38,1,0,3,10,31
380069,0,38,1,0,5,12,4
380070,0,38,1,0,6,5,14
380071,0,38,1,0,7,17,80
380072,5,38,1,0,2,19,31
380073,4,38,1,0,3,19,16
380074,0,38,1,0,7,0,14
380075,5,38,1,0,7,15,31
380076,0,38,1,0,7,21,4
380077,0,38,1,0,3,10,66
380078,0,38,1,0,5,21,80
380079,0,38,1,0,6,22,14
380080,0,38,1,0,3,15,66
380081,4,38,1,0,4,16,31
380082,0,38,1,0,1,2,31
380083,0,38,1,0,3,18,93
380084,0,38,1,0,6,18,80
380085,0,38,1,0,7,18,31
380086,0,38,1,0,7,20,31
380087,0,38,1,0,5,0,14
380088,3,38,1,0,6,13,4
380089,0,38,2,0,1,21,66
380090,5,38,1,0,2,1,31
380091,0,38,1,0,6,8,66
380092,5,38,1,99,6,18,31
380093,0,38,1,0,7,11,92
380094,0,38,1,0,4,19,31
380095,0,38,1,0,5,6,6
380096,3,38,1,0,7,22,4
380097,0,38,1,0,2,8,66
380098,0,38,1,0,3,13,66
380099,0,38,1,0,5,21,15
380100,0,38,1,0,6,13,15
380101,9,38,1,0,7,8,31
380102,0,38,2,0,3,18,4
380103,3,38,>2,99,4,3,6
380104,0,38,2,0,4,20,1
380105,5,38,1,0,1,21,31
380106,0,38,1,0,3,7,14
380107,0,38,1,0,3,7,31
380108,0,38,1,99,1,3,14
380109,0,38,1,0,4,0,31
380110,0,38,1,0,7,8,14
380111,0,38,1,0,2,9,30
380112,9,38,1,0,2,6,30
380113,4,38,1,0,6,15,31
380114,4,38,1,0,3,99,31
380115,0,38,1,0,3,14,31
380116,5,38,1,0,5,18,91
390001,0,39,1,0,2,6,15
390002,3,39,2,0,5,15,4
390003,4,39,1,0,7,7,31
390004,0,39,1,98,4,7,30
390005,0,39,1,0,1,19,31
390006,4,39,1,0,7,13,4
