ST_CASE,DAY_WEEK,HOUR,BODY_TYP,FATAL_LEVEL,WEATHER,FATAL_COUNT,BODY_TYP2
482587,1,21,15,1,1,1,2
482593,2,15,15,1,1,1,2
482594,5,18,14,1,1,1,2
482603,6,2,14,1,1,1,2
482606,1,7,14,1,10,1,2
482615,1,5,14,1,1,1,2
482620,2,23,14,1,1,1,2
482637,4,4,14,1,1,1,2
482645,5,10,15,1,10,1,2
482674,6,6,14,1,1,1,2
482718,5,14,16,1,1,1,2
482723,1,17,14,1,1,1,2
482728,6,16,14,1,10,1,2
482733,2,14,15,1,10,1,2
482745,2,11,14,1,10,1,2
482750,4,19,14,1,10,1,2
482751,2,0,15,1,1,1,2
482760,4,5,14,1,1,1,2
482775,7,11,14,1,1,1,2
482776,7,0,14,1,10,1,2
482781,2,23,16,1,1,1,2
482790,5,19,15,1,1,1,2
482795,6,8,14,1,3,1,2
482801,2,22,16,1,2,1,2
482814,2,19,15,1,2,1,2
482838,2,0,14,1,2,1,2
482844,3,20,14,1,10,1,2
482855,6,4,15,1,1,1,2
482858,1,19,14,1,2,1,2
482876,3,21,14,1,1,1,2
482889,5,16,15,1,1,1,2
482890,5,9,14,1,1,1,2
482893,5,21,14,1,1,1,2
482895,5,9,15,1,1,1,2
482901,5,7,14,1,1,1,2
482902,5,10,14,1,1,1,2
482909,6,14,16,1,1,1,2
482913,7,10,15,1,1,1,2
482914,7,0,15,1,1,1,2
482932,2,4,14,1,1,1,2
482943,3,11,14,1,1,1,2
482944,4,13,14,1,1,1,2
482956,6,6,14,1,1,1,2
482957,6,23,14,1,1,1,2
482964,6,18,14,1,1,1,2
482967,6,21,15,1,10,1,2
482969,7,1,15,1,1,1,2
482975,7,18,14,1,10,1,2
482977,7,4,16,1,10,1,2
482992,2,5,15,1,10,1,2
483001,3,18,14,1,2,1,2
483020,2,10,15,1,10,1,2
483036,3,3,15,1,1,1,2
483038,3,4,15,1,10,1,2
483045,6,21,14,1,1,1,2
483048,2,5,15,1,5,1,2
483068,3,15,14,1,1,1,2
483081,6,11,14,1,10,1,2
483087,7,2,14,1,1,1,2
483100,5,5,14,1,1,1,2
483102,1,2,14,1,1,1,2
483112,1,12,15,1,2,1,2
483114,6,12,14,1,1,1,2
483116,3,19,14,1,1,1,2
483126,3,22,14,1,10,1,2
483127,3,4,14,1,1,1,2
483133,5,15,15,1,1,1,2
483135,2,8,14,1,1,1,2
483145,6,20,15,1,1,1,2
483155,7,6,14,1,1,1,2
483163,7,7,14,1,1,1,2
483173,3,9,14,1,1,1,2
483186,2,13,14,1,1,1,2
483190,5,0,14,1,1,1,2
490001,6,14,14,1,1,1,2
490002,7,17,14,1,2,1,2
490004,3,18,14,1,1,1,2
490010,2,13,15,1,1,1,2
490013,5,19,14,1,1,1,2
490014,5,21,14,1,1,1,2
490019,7,2,14,1,1,1,2
490024,3,18,14,1,1,1,2
490026,2,5,14,1,1,1,2
490031,5,7,14,1,1,1,2
490037,7,17,15,1,1,1,2
490045,6,18,14,1,1,1,2
490050,3,14,14,1,3,1,2
490053,4,18,14,1,4,1,2
490055,5,23,14,1,1,1,2
490057,1,1,14,1,1,1,2
490058,2,19,15,1,1,1,2
490062,2,22,16,1,10,1,2
490077,1,18,14,1,1,1,2
490078,1,3,14,1,10,1,2
490090,1,22,15,1,1,1,2
490094,5,23,14,1,1,1,2
490096,6,0,14,1,1,1,2
490109,7,15,15,1,1,1,2
490111,4,14,15,1,1,1,2
490119,4,20,14,1,1,1,2
490120,5,0,14,1,1,1,2
490124,4,7,15,1,1,1,2
490128,4,1,14,1,1,1,2
490142,7,8,14,1,1,1,2
490144,2,11,14,1,1,1,2
490146,3,7,14,1,1,1,2
490147,7,17,14,1,1,1,2
490149,1,2,14,1,10,1,2
490151,4,7,14,1,1,1,2
490161,1,14,14,1,1,1,2
490180,5,16,14,1,1,1,2
490188,5,20,14,1,1,1,2
490189,7,8,14,1,1,1,2
490191,5,18,14,1,1,1,2
490198,3,5,14,1,1,1,2
490205,5,19,14,1,1,1,2
490223,1,14,14,1,1,1,2
490226,2,23,15,1,1,1,2
490227,4,16,14,1,1,1,2
490238,6,15,15,1,10,1,2
490239,3,17,15,1,10,1,2
490250,6,11,14,1,1,1,2
490257,4,8,14,1,1,1,2
500004,7,17,15,1,1,1,2
500017,7,14,14,1,1,1,2
500019,4,16,14,1,1,1,2
500020,1,17,14,1,1,1,2
500023,7,11,14,1,1,1,2
500024,6,22,14,1,1,1,2
500033,2,17,15,1,1,1,2
500039,4,22,14,1,1,1,2
500043,2,20,14,1,1,1,2
500044,4,0,14,1,1,1,2
500048,7,16,15,1,1,1,2
510002,6,18,14,1,10,1,2
510006,3,1,14,1,10,1,2
510012,5,14,15,1,10,1,2
510013,2,0,14,1,2,1,2
510015,4,2,14,1,2,1,2
510020,1,13,14,1,10,1,2
510024,6,12,14,1,10,1,2
510030,7,1,15,1,10,1,2
510038,5,2,14,1,10,1,2
510040,6,10,14,1,10,1,2
510044,7,10,14,1,10,1,2
510046,2,12,14,1,10,1,2
510053,2,23,14,1,10,1,2
510055,1,0,14,1,10,1,2
510058,2,21,14,1,4,1,2
510061,7,13,14,1,3,1,2
510068,5,6,14,1,10,1,2
510072,6,2,14,1,10,1,2
510076,3,23,14,1,10,1,2
510083,3,10,14,1,10,1,2
510094,1,12,14,1,10,1,2
510096,1,20,16,1,10,1,2
510102,2,21,16,1,10,1,2
510120,4,15,15,1,10,1,2
510126,5,20,15,1,10,1,2
510137,3,6,14,1,10,1,2
510149,2,2,14,1,10,1,2
510150,3,9,15,1,10,1,2
510154,5,14,14,1,10,1,2
510158,4,22,14,1,10,1,2
510167,7,3,14,1,10,1,2
510168,6,17,15,1,10,1,2
510181,7,21,14,1,10,1,2
510183,2,0,15,1,10,1,2
510186,6,7,14,1,10,1,2
510193,4,13,14,1,10,1,2
510196,5,2,15,1,10,1,2
510200,1,1,15,1,10,1,2
510207,7,16,14,1,10,1,2
510214,6,18,14,1,10,1,2
510218,4,18,14,1,10,1,2
510229,7,20,14,1,10,1,2
510237,4,2,15,1,10,1,2
510242,1,13,14,1,10,1,2
510270,5,10,14,1,2,1,2
510275,1,1,14,1,10,1,2
510279,1,15,15,1,10,1,2
510280,1,8,14,1,10,1,2
510283,1,1,14,1,10,1,2
510290,5,22,14,1,10,1,2
510297,6,12,14,1,10,1,2
510298,4,2,14,1,10,1,2
510304,5,22,14,1,10,1,2
510313,6,16,14,1,10,1,2
510316,7,9,15,1,10,1,2
510318,5,13,15,1,10,1,2
510329,2,15,14,1,10,1,2
510346,1,9,14,1,10,1,2
510354,1,11,14,1,10,1,2
510355,3,21,14,1,10,1,2
510363,4,23,14,1,10,1,2
510372,4,21,14,1,10,1,2
510376,4,1,14,1,10,1,2
510379,5,19,14,1,10,1,2
510409,7,1,15,1,2,1,2
510413,6,21,14,1,10,1,2
510416,3,17,14,1,10,1,2
510417,7,15,14,1,10,1,2
510424,1,14,14,1,10,1,2
510431,7,12,14,1,10,1,2
510433,2,9,14,1,10,1,2
510460,3,14,14,1,10,1,2
510467,7,8,14,1,5,1,2
510471,4,22,14,1,10,1,2
510484,2,10,14,1,10,1,2
510494,5,23,14,1,10,1,2
510500,6,10,14,1,10,1,2
510506,7,22,14,1,2,1,2
510509,2,18,14,1,10,1,2
510517,6,6,14,1,10,1,2
510526,2,14,14,1,10,1,2
510528,6,9,14,1,10,1,2
510532,4,16,15,1,10,1,2
510538,6,20,14,1,2,1,2
510547,1,1,14,1,10,1,2
510561,6,9,14,1,10,1,2
510564,5,6,14,1,10,1,2
510569,2,20,15,1,10,1,2
510577,3,17,14,1,2,1,2
510580,1,4,15,1,2,1,2
510583,5,17,14,1,10,1,2
510599,1,7,14,1,10,1,2
510628,3,12,14,1,10,1,2
510629,3,15,15,1,10,1,2
510632,5,17,14,1,10,1,2
510635,6,10,14,1,10,1,2
510638,2,2,14,1,10,1,2
510641,2,11,14,1,10,1,2
510646,1,3,14,1,5,1,2
510648,3,19,14,1,10,1,2
510649,7,2,15,1,10,1,2
510651,6,23,14,1,10,1,2
510658,5,14,14,1,2,1,2
510666,3,7,14,1,2,1,2
510673,1,23,14,1,2,1,2
510674,4,16,14,1,2,1,2
510678,3,12,14,1,10,1,2
510684,3,12,15,1,10,1,2
510693,4,8,15,1,10,1,2
510700,4,6,14,1,10,1,2
510708,2,12,15,1,2,1,2
510710,1,3,14,1,5,1,2
510713,1,4,15,1,10,1,2
530017,5,4,15,1,2,1,2
530018,6,16,16,1,10,1,2
530023,1,1,15,1,1,1,2
530027,2,13,16,1,1,1,2
530028,6,6,14,1,10,1,2
530051,7,11,15,1,1,1,2
530082,6,19,14,1,10,1,2
530096,4,23,14,1,1,1,2
530100,5,16,14,1,1,1,2
530104,6,15,14,1,2,1,2
530105,7,8,14,1,1,1,2
530115,3,0,14,1,10,1,2
530119,2,13,14,1,3,1,2
530123,1,18,14,1,1,1,2
530126,6,12,15,1,1,1,2
530132,6,13,15,1,1,1,2
530134,4,15,14,1,1,1,2
530149,5,0,14,1,1,1,2
530150,6,20,14,1,10,1,2
530173,1,1,15,1,5,1,2
530192,5,12,14,1,1,1,2
530197,5,13,14,1,1,1,2
530219,1,3,14,1,1,1,2
530236,7,15,15,1,1,1,2
530239,2,17,14,1,1,1,2
530251,4,15,14,1,1,1,2
530255,3,10,14,1,1,1,2
530265,7,7,14,1,1,1,2
530272,2,20,15,1,1,1,2
530278,5,16,14,1,1,1,2
530283,7,14,14,1,10,1,2
530284,7,20,14,1,1,1,2
530302,3,1,15,1,1,1,2
530304,3,12,15,1,1,1,2
530310,5,15,14,1,1,1,2
530311,6,17,14,1,10,1,2
530312,6,18,14,1,10,1,2
530331,7,17,15,1,2,1,2
530337,4,2,14,1,1,1,2
530338,4,11,16,1,1,1,2
530346,6,22,14,1,1,1,2
530347,5,23,14,1,1,1,2
530357,1,9,14,1,1,1,2
530364,4,15,14,1,1,1,2
530375,6,9,14,1,1,1,2
530377,4,14,15,1,1,1,2
530389,3,15,14,1,1,1,2
530400,4,5,14,1,2,1,2
530402,6,11,14,1,1,1,2
530414,7,14,14,1,10,1,2
530422,5,18,15,1,1,1,2
530433,3,17,14,1,1,1,2
530438,7,23,14,1,1,1,2
530454,5,23,14,1,2,1,2
530455,6,13,14,1,2,1,2
530456,6,14,14,1,1,1,2
530465,6,7,14,1,10,1,2
530491,5,18,15,1,2,1,2
530501,6,11,14,1,2,1,2
530509,5,18,14,1,2,1,2
530510,7,23,15,1,10,1,2
530514,2,17,16,1,10,1,2
530515,3,23,14,1,1,1,2
530517,5,8,15,1,1,1,2
530527,7,21,14,1,2,1,2
540001,6,15,14,1,1,1,2
540008,1,3,15,1,1,1,2
540012,5,8,14,1,10,1,2
540014,5,18,14,1,1,1,2
540027,4,16,14,1,1,1,2
540030,7,3,14,1,1,1,2
540038,3,13,14,1,2,1,2
540042,4,3,14,1,1,1,2
540043,1,11,14,1,1,1,2
540049,3,8,14,1,1,1,2
540065,1,3,15,1,10,1,2
540067,5,6,14,1,1,1,2
540068,2,9,14,1,1,1,2
540075,4,18,14,1,1,1,2
540093,1,13,14,1,1,1,2
540095,5,14,14,1,1,1,2
540105,5,2,15,1,1,1,2
540123,4,18,14,1,1,1,2
540127,5,13,15,1,1,1,2
540150,4,20,16,1,1,1,2
540152,7,21,14,1,1,1,2
540156,2,20,14,1,1,1,2
540157,3,12,14,1,1,1,2
540158,6,4,14,1,1,1,2
540160,6,12,15,1,1,1,2
540164,1,21,14,1,1,1,2
540166,3,10,14,1,10,1,2
540178,7,19,14,1,2,1,2
540182,3,15,14,1,1,1,2
540184,1,15,14,1,1,1,2
540194,1,3,15,1,1,1,2
540196,1,23,14,1,1,1,2
540206,1,1,14,1,1,1,2
540222,6,18,14,1,10,1,2
540223,2,8,14,1,1,1,2
540229,3,12,14,1,1,1,2
540232,5,1,14,1,2,1,2
540238,1,8,14,1,1,1,2
540242,7,16,14,1,2,1,2
540248,6,19,14,1,1,1,2
550007,1,16,14,1,10,1,2
550024,3,17,14,1,1,1,2
550041,3,17,14,1,4,1,2
550046,3,13,14,1,1,1,2
550052,4,17,14,1,1,1,2
550053,6,21,14,1,1,1,2
550055,1,20,15,1,1,1,2
550056,3,8,15,1,4,1,2
550088,1,11,14,1,4,1,2
550101,6,6,15,1,10,1,2
550109,3,7,14,1,1,1,2
550110,2,17,14,1,1,1,2
550112,4,0,14,1,2,1,2
550122,5,2,14,1,1,1,2
550133,1,7,15,1,10,1,2
550134,5,12,14,1,1,1,2
550150,5,1,14,1,10,1,2
550164,7,9,14,1,1,1,2
550167,1,5,14,1,10,1,2
550178,4,16,14,1,1,1,2
550188,5,10,14,1,1,1,2
550197,3,14,14,1,1,1,2
550206,7,2,14,1,10,1,2
550210,3,9,14,1,1,1,2
550231,7,2,15,1,1,1,2
550235,2,17,14,1,10,1,2
550248,1,3,15,1,1,1,2
550253,5,21,14,1,10,1,2
550254,6,6,14,1,1,1,2
550266,7,14,15,1,1,1,2
550268,5,0,16,1,1,1,2
550278,1,17,14,1,10,1,2
550279,6,23,14,1,5,1,2
550288,4,12,14,1,1,1,2
550290,1,1,14,1,1,1,2
550300,6,16,14,1,1,1,2
550309,2,17,14,1,10,1,2
550310,7,16,14,1,1,1,2
550319,7,15,14,1,1,1,2
550330,6,20,14,1,10,1,2
550340,5,20,14,1,10,1,2
550349,4,20,14,1,10,1,2
550360,4,11,14,1,10,1,2
550375,1,21,15,1,1,1,2
550380,1,19,15,1,1,1,2
550381,1,17,14,1,1,1,2
550383,7,1,14,1,1,1,2
550385,2,15,14,1,1,1,2
550391,5,16,14,1,2,1,2
550398,1,0,14,1,1,1,2
550405,1,17,14,1,1,1,2
550413,2,17,14,1,1,1,2
550421,7,0,14,1,4,1,2
550423,6,14,14,1,1,1,2
550431,2,22,14,1,10,1,2
550435,1,20,14,1,10,1,2
550442,1,18,14,1,10,1,2
550443,2,11,14,1,10,1,2
550445,4,5,15,1,1,1,2
550446,2,21,15,1,1,1,2
550458,2,18,14,1,1,1,2
550459,3,21,14,1,2,1,2
550467,7,18,15,1,1,1,2
550476,6,17,14,1,1,1,2
550477,6,3,14,1,1,1,2
550491,5,10,14,1,10,1,2
550501,2,21,14,1,10,1,2
550519,6,23,15,1,1,1,2
550526,6,6,14,1,10,1,2
560005,1,18,14,1,4,1,2
560007,4,7,14,1,1,1,2
560010,2,13,14,1,1,1,2
560020,2,18,15,1,1,1,2
560021,4,3,14,1,1,1,2
560023,6,17,14,1,1,1,2
560027,2,14,14,1,1,1,2
560033,6,19,14,1,1,1,2
560041,3,13,14,1,2,1,2
560049,6,0,15,1,5,1,2
560069,6,9,14,1,1,1,2
560075,4,22,14,1,1,1,2
560084,7,5,14,1,1,1,2
560092,7,11,16,1,1,1,2
560102,7,11,14,1,1,1,2
560111,5,17,14,1,1,1,2
560113,3,6,14,1,2,1,2
560123,2,17,14,1,1,1,2
560124,3,0,14,1,1,1,2
560129,2,23,15,1,4,1,2
10036,2,14,15,2,1,2,2
10199,2,10,14,2,10,2,2
10213,5,21,14,2,1,2,2
10290,4,16,14,2,1,2,2
10308,1,4,14,2,1,2,2
10541,3,5,14,2,1,2,2
10678,3,18,14,2,1,2,2
10704,5,17,14,2,10,2,2
20009,6,16,15,2,1,2,2
40010,1,6,15,2,1,2,2
40141,7,6,16,2,1,2,2
40232,4,1,15,2,1,2,2
40240,3,21,14,2,1,2,2
40310,1,15,14,2,10,2,2
40467,7,1,15,2,1,2,2
40519,1,16,14,2,1,2,2
40540,2,16,14,2,2,2,2
40542,7,13,15,2,1,2,2
40621,4,16,15,2,1,2,2
40700,3,1,15,2,1,2,2
40741,7,15,14,2,1,2,2
50010,2,7,14,2,5,2,2
50033,1,2,14,2,2,2,2
50106,5,6,16,2,1,2,2
50177,6,17,15,2,2,2,2
50220,6,20,14,2,1,2,2
50260,7,7,14,2,1,2,2
50285,5,16,14,2,1,2,2
50357,2,5,14,2,1,2,2
50435,6,21,15,2,1,2,2
50457,6,1,14,2,1,2,2
60002,5,1,14,2,1,2,2
60109,6,4,15,2,1,2,2
60458,3,18,14,2,1,2,2
60575,3,12,14,2,1,2,2
60784,2,2,15,2,1,2,2
60969,1,16,14,2,1,2,2
61140,7,19,14,2,1,2,2
61386,2,17,14,2,1,2,2
61568,1,12,14,2,1,2,2
61661,1,15,15,2,1,2,2
61788,7,4,14,2,1,2,2
61811,7,0,14,2,1,2,2
61852,7,19,15,2,1,2,2
61907,7,15,15,2,1,2,2
61952,7,21,14,2,1,2,2
61977,1,14,15,2,1,2,2
62028,6,3,15,2,1,2,2
62159,4,0,14,2,1,2,2
62187,4,21,14,2,1,2,2
62409,4,8,14,2,1,2,2
62459,6,10,14,2,1,2,2
62481,4,15,14,2,1,2,2
62674,5,10,16,2,10,2,2
62702,1,12,14,2,1,2,2
62860,1,23,14,2,1,2,2
80076,3,1,15,2,1,2,2
80085,7,17,14,2,1,2,2
80119,7,4,14,2,1,2,2
80126,4,19,14,2,1,2,2
80301,4,18,14,2,1,2,2
80341,7,20,15,2,1,2,2
80371,4,0,14,2,1,2,2
80397,6,20,14,2,1,2,2
80425,2,7,14,2,2,2,2
90253,7,18,14,2,1,2,2
100113,2,20,14,2,1,2,2
120045,1,14,15,2,10,2,2
120169,1,22,14,2,1,2,2
120263,6,14,14,2,10,2,2
120292,7,14,14,2,10,2,2
120385,7,23,14,2,1,2,2
120400,4,9,15,2,1,2,2
120474,6,21,15,2,10,2,2
120494,4,2,14,2,1,2,2
120547,1,23,14,2,10,2,2
120666,7,21,14,2,1,2,2
120695,1,5,14,2,1,2,2
120870,4,17,14,2,10,2,2
120872,5,13,14,2,10,2,2
121241,5,15,14,2,1,2,2
121350,7,17,15,2,1,2,2
121388,2,1,14,2,1,2,2
121514,1,3,15,2,1,2,2
121863,7,21,14,2,10,2,2
121925,5,5,14,2,1,2,2
122015,1,1,14,2,1,2,2
122083,1,20,14,2,1,2,2
122127,4,14,14,2,1,2,2
122417,2,14,15,2,1,2,2
122561,1,3,15,2,1,2,2
130006,7,4,15,2,2,2,2
130157,3,23,14,2,10,2,2
130208,5,11,15,2,1,2,2
130318,6,8,14,2,1,2,2
130334,4,11,14,2,1,2,2
130485,5,21,15,2,1,2,2
130640,3,11,15,2,1,2,2
130799,3,19,15,2,10,2,2
130895,2,21,14,2,1,2,2
130961,2,17,14,2,10,2,2
130971,5,14,14,2,10,2,2
131097,1,15,14,2,2,2,2
131154,3,14,14,2,1,2,2
131230,4,9,15,2,1,2,2
131325,4,8,14,2,2,2,2
160011,7,12,14,2,1,2,2
160020,1,7,16,2,1,2,2
160044,6,18,14,2,1,2,2
160091,7,16,14,2,10,2,2
160108,1,18,14,2,1,2,2
160171,3,23,14,2,1,2,2
170118,3,17,15,2,5,2,2
170384,4,4,14,2,1,2,2
170508,7,16,14,2,1,2,2
170639,3,13,14,2,10,2,2
170843,3,23,15,2,1,2,2
180292,6,10,14,2,1,2,2
180307,7,13,14,2,1,2,2
180500,2,16,14,2,1,2,2
190159,7,10,14,2,1,2,2
190174,3,20,14,2,1,2,2
190248,3,12,14,2,2,2,2
200108,3,22,14,2,1,2,2
200158,4,10,15,2,1,2,2
200224,3,0,14,2,1,2,2
200249,3,14,14,2,1,2,2
200308,1,13,14,2,1,2,2
210008,2,17,14,2,10,2,2
210037,7,19,15,2,1,2,2
210251,5,16,14,2,1,2,2
210282,2,17,16,2,10,2,2
210348,3,13,14,2,2,2,2
210364,7,5,15,2,10,2,2
210492,6,12,14,2,2,2,2
210527,1,18,14,2,1,2,2
220107,6,16,14,2,1,2,2
220168,3,13,14,2,2,2,2
220224,6,0,14,2,1,2,2
220335,2,22,14,2,1,2,2
220541,2,10,14,2,1,2,2
230096,4,13,14,2,1,2,2
240076,7,20,15,2,1,2,2
240252,5,19,14,2,1,2,2
240371,7,14,15,2,1,2,2
240409,5,23,14,2,1,2,2
240461,7,11,14,2,2,2,2
250177,7,18,15,2,10,2,2
260001,6,11,14,2,1,2,2
260029,6,13,14,2,1,2,2
260208,3,7,14,2,10,2,2
260430,3,20,14,2,1,2,2
260477,2,18,14,2,1,2,2
260681,5,10,15,2,1,2,2
260699,7,20,14,2,1,2,2
260731,3,2,14,2,1,2,2
260733,2,19,14,2,1,2,2
260741,7,14,14,2,1,2,2
270222,7,8,14,2,1,2,2
270242,1,14,14,2,10,2,2
280066,3,22,15,2,1,2,2
280095,7,20,15,2,1,2,2
280107,7,9,14,2,1,2,2
280127,7,16,14,2,1,2,2
280246,7,14,14,2,1,2,2
280282,2,6,14,2,1,2,2
280341,5,3,14,2,10,2,2
280344,6,0,14,2,1,2,2
280355,1,2,15,2,1,2,2
280397,7,12,14,2,1,2,2
280429,1,9,15,2,10,2,2
280556,5,14,14,2,1,2,2
290341,1,20,15,2,1,2,2
290485,1,0,14,2,1,2,2
290561,6,13,14,2,1,2,2
290773,6,4,14,2,1,2,2
300022,6,18,15,2,1,2,2
310084,3,17,14,2,1,2,2
310186,1,22,15,2,1,2,2
310200,5,20,14,2,1,2,2
320053,1,16,15,2,1,2,2
320113,1,1,14,2,10,2,2
320149,2,12,14,2,1,2,2
320160,1,3,15,2,1,2,2
320162,2,6,14,2,1,2,2
330085,7,18,14,2,1,2,2
340070,6,13,14,2,4,2,2
340248,7,19,14,2,1,2,2
340322,4,6,14,2,1,2,2
340332,7,7,14,2,1,2,2
340486,7,13,14,2,1,2,2
350040,2,0,14,2,1,2,2
350066,2,17,14,2,1,2,2
350082,3,17,14,2,1,2,2
350177,6,14,14,2,1,2,2
350193,2,8,14,2,1,2,2
350211,1,2,15,2,1,2,2
360525,1,23,14,2,1,2,2
360664,6,19,14,2,1,2,2
360670,5,15,14,2,1,2,2
360696,3,14,14,2,1,2,2
360849,3,2,14,2,1,2,2
361034,5,7,14,2,10,2,2
370132,7,20,14,2,1,2,2
370297,6,15,14,2,1,2,2
370379,1,17,15,2,1,2,2
370494,2,7,15,2,10,2,2
370516,7,10,14,2,1,2,2
370520,1,0,16,2,1,2,2
370606,1,3,14,2,1,2,2
370640,1,16,14,2,1,2,2
370693,7,23,16,2,1,2,2
370779,7,1,15,2,1,2,2
370802,2,8,15,2,2,2,2
370858,4,17,14,2,1,2,2
370966,4,7,14,2,1,2,2
390052,1,2,14,2,1,2,2
390077,1,21,14,2,10,2,2
390124,6,17,15,2,1,2,2
390452,5,13,14,2,1,2,2
390459,1,8,14,2,1,2,2
390523,1,11,14,2,1,2,2
390813,7,15,14,2,2,2,2
390830,1,16,14,2,1,2,2
390963,6,21,14,2,2,2,2
391037,7,6,14,2,10,2,2
391041,4,16,15,2,10,2,2
400050,7,17,14,2,1,2,2
400218,6,7,14,2,1,2,2
400443,5,21,14,2,10,2,2
400525,4,4,15,2,1,2,2
400559,7,23,15,2,10,2,2
410020,5,6,14,2,5,2,2
410107,1,2,15,2,1,2,2
410118,1,19,14,2,1,2,2
410325,3,19,14,2,1,2,2
410355,5,9,16,2,4,2,2
420097,1,9,14,2,5,2,2
420113,5,13,14,2,1,2,2
420182,5,19,15,2,1,2,2
420183,3,8,14,2,1,2,2
420318,1,15,14,2,1,2,2
420361,7,2,14,2,1,2,2
420404,3,19,14,2,1,2,2
420532,2,2,14,2,1,2,2
420599,3,19,14,2,1,2,2
420625,7,11,14,2,1,2,2
420742,7,21,15,2,1,2,2
420751,5,7,14,2,1,2,2
420891,2,14,14,2,1,2,2
421096,2,12,14,2,1,2,2
440041,2,21,14,2,2,2,2
450143,2,22,14,2,1,2,2
450416,5,10,14,2,1,2,2
450563,1,9,15,2,1,2,2
450770,1,5,14,2,1,2,2
450776,5,3,14,2,1,2,2
450853,1,18,15,2,1,2,2
470002,7,23,14,2,2,2,2
470009,7,0,14,2,1,2,2
470036,7,15,14,2,1,2,2
470043,6,15,14,2,2,2,2
470084,5,9,14,2,10,2,2
470175,1,3,14,2,1,2,2
470316,6,19,15,2,1,2,2
470540,6,15,14,2,1,2,2
470907,7,13,14,2,1,2,2
480046,6,7,16,2,3,2,2
480056,1,3,15,2,2,2,2
480104,6,19,15,2,1,2,2
480405,1,22,14,2,3,2,2
480438,4,0,14,2,1,2,2
480443,5,1,14,2,2,2,2
480486,1,7,15,2,10,2,2
480508,7,4,14,2,1,2,2
480543,2,14,15,2,10,2,2
480626,7,6,14,2,2,2,2
480631,3,3,14,2,10,2,2
480801,6,19,15,2,1,2,2
480928,3,11,14,2,1,2,2
481301,7,1,14,2,10,2,2
481357,1,3,14,2,1,2,2
481378,6,7,15,2,1,2,2
481446,1,20,16,2,1,2,2
481806,3,6,14,2,10,2,2
481909,3,15,14,2,1,2,2
482070,2,1,15,2,10,2,2
482095,5,10,14,2,1,2,2
482143,1,2,14,2,1,2,2
482489,6,23,14,2,2,2,2
482494,1,11,15,2,1,2,2
482617,1,3,15,2,10,2,2
482778,1,11,14,2,1,2,2
482792,6,16,15,2,2,2,2
482820,1,18,14,2,1,2,2
483022,2,20,14,2,1,2,2
490171,1,4,14,2,10,2,2
490209,5,17,14,2,2,2,2
490245,4,16,15,2,1,2,2
510103,2,0,14,2,10,2,2
510143,5,21,14,2,2,2,2
510324,7,20,14,2,2,2,2
510350,2,6,15,2,10,2,2
510457,2,14,15,2,10,2,2
510575,5,7,14,2,5,2,2
510603,6,15,14,2,10,2,2
530050,7,11,14,2,10,2,2
530099,4,10,14,2,1,2,2
530159,4,13,14,2,1,2,2
530226,7,22,15,2,1,2,2
530452,5,8,14,2,10,2,2
540070,6,22,14,2,1,2,2
540099,4,2,14,2,1,2,2
540100,3,18,14,2,10,2,2
540132,7,3,14,2,1,2,2
540159,5,18,15,2,1,2,2
540193,2,9,14,2,1,2,2
550023,7,17,14,2,10,2,2
550039,1,14,15,2,1,2,2
550166,7,2,15,2,1,2,2
550193,7,6,14,2,10,2,2
550213,1,1,14,2,1,2,2
550251,5,8,14,2,10,2,2
550260,7,1,14,2,1,2,2
550282,6,22,15,2,10,2,2
550332,2,19,14,2,1,2,2
550374,1,8,14,2,1,2,2
550488,3,4,17,2,1,2,2
550514,4,9,14,2,10,2,2
560038,6,14,14,2,10,2,2
560090,3,15,14,2,1,2,2
560116,5,19,15,2,10,2,2
10083,1,3,15,>2,1,4,2
10710,7,1,15,>2,1,3,2
40088,6,15,14,>2,1,3,2
40364,1,13,14,>2,1,4,2
40445,1,15,15,>2,10,3,2
40551,5,14,14,>2,1,5,2
40800,7,2,15,>2,1,3,2
50055,6,23,14,>2,1,3,2
61423,1,2,14,>2,1,3,2
61475,7,16,14,>2,1,3,2
61530,2,6,14,>2,1,3,2
61709,1,0,14,>2,1,4,2
62060,1,23,14,>2,1,3,2
62925,1,23,14,>2,1,4,2
80344,1,16,14,>2,1,3,2
120496,7,16,15,>2,1,3,2
120881,1,3,15,>2,10,3,2
121781,1,4,14,>2,1,3,2
122599,7,17,15,>2,1,3,2
122668,4,23,14,>2,1,4,2
130194,1,11,15,>2,1,4,2
130655,1,7,14,>2,1,3,2
160114,3,6,14,>2,1,3,2
170152,5,22,14,>2,1,3,2
180306,5,17,14,>2,1,3,2
180581,3,7,14,>2,10,4,2
200192,3,11,16,>2,1,3,2
210402,7,21,15,>2,10,3,2
210440,1,12,14,>2,1,4,2
220376,7,16,14,>2,1,4,2
230080,7,23,14,>2,1,3,2
240063,7,14,14,>2,1,3,2
260172,1,3,14,>2,1,3,2
260233,1,19,14,>2,10,3,2
260755,1,0,14,>2,1,4,2
270375,7,15,14,>2,4,4,2
280141,1,19,15,>2,2,3,2
280200,4,19,15,>2,1,3,2
280500,5,13,14,>2,10,3,2
290456,4,12,14,>2,1,4,2
300148,4,5,14,>2,1,3,2
310026,4,18,14,>2,1,3,2
310174,7,19,14,>2,1,4,2
320235,7,16,15,>2,10,3,2
