ST_CASE,DAY_WEEK,HOUR,BODY_TYP,FATAL_LEVEL,WEATHER,FATAL_COUNT,BODY_TYP2,STATE,SPEEDREL,MDRDSTRD,SPEEDREL2,MDRDSTRD2
370506,2,23,66,1,2,1,6,37,0,0,0,0
370512,2,13,66,1,1,1,6,37,0,93,0,1
370565,5,12,63,1,10,1,6,37,4,0,1,0
370583,5,20,66,1,10,1,6,37,0,0,0,0
370590,3,19,66,1,1,1,6,37,0,0,0,0
370607,5,5,66,1,1,1,6,37,0,0,0,0
370615,5,16,66,1,10,1,6,37,4,0,1,0
370632,1,2,66,1,1,1,6,37,3,0,1,0
370652,4,8,66,1,1,1,6,37,8,109,1,1
370676,7,16,66,1,1,1,6,37,3,0,1,0
370680,2,15,67,1,1,1,6,37,4,0,1,0
370687,6,15,63,1,1,1,6,37,0,0,0,0
370705,6,17,66,1,1,1,6,37,0,0,0,0
370706,6,13,66,1,1,1,6,37,0,0,0,0
370713,5,6,66,1,1,1,6,37,0,0,0,0
370733,4,9,63,1,1,1,6,37,0,0,0,0
370747,2,13,66,1,1,1,6,37,8,109,1,1
370754,2,8,62,1,1,1,6,37,0,93,0,1
370761,5,14,78,1,1,1,6,37,0,0,0,0
370787,5,9,66,1,1,1,6,37,0,0,0,0
370791,3,14,66,1,1,1,6,37,0,0,0,0
370807,1,23,66,1,1,1,6,37,3,0,1,0
370820,3,20,66,1,1,1,6,37,0,0,0,0
370856,4,16,66,1,1,1,6,37,0,0,0,0
370892,3,6,66,1,1,1,6,37,3,0,1,0
370899,6,10,63,1,1,1,6,37,4,0,1,0
370913,3,8,63,1,1,1,6,37,4,0,1,0
370932,5,10,66,1,10,1,6,37,3,93,1,1
370934,3,18,63,1,1,1,6,37,0,6,0,1
370937,5,0,66,1,1,1,6,37,3,93,1,1
370957,3,20,66,1,1,1,6,37,3,1,1,1
370960,3,3,61,1,1,1,6,37,0,0,0,0
370964,6,10,61,1,10,1,6,37,0,93,0,1
370972,5,7,63,1,1,1,6,37,4,0,1,0
370990,6,7,66,1,1,1,6,37,4,0,1,0
370993,3,5,66,1,1,1,6,37,11,17,1,1
371032,2,13,66,1,1,1,6,37,0,0,0,0
371071,6,8,66,1,1,1,6,37,4,0,1,0
371100,5,11,66,1,1,1,6,37,0,0,0,0
371125,2,6,66,1,2,1,6,37,0,0,0,0
371128,3,13,63,1,1,1,6,37,0,0,0,0
371150,7,3,63,1,1,1,6,37,0,0,0,0
371151,6,14,63,1,10,1,6,37,3,0,1,0
371160,1,17,66,1,10,1,6,37,8,112,1,1
371168,6,11,66,1,1,1,6,37,0,288,0,1
371169,2,10,63,1,10,1,6,37,3,192,1,1
371175,4,8,66,1,5,1,6,37,3,192,1,1
371182,5,9,66,1,10,1,6,37,0,192,0,1
371195,5,11,66,1,1,1,6,37,0,102,0,1
371196,4,13,66,1,1,1,6,37,0,192,0,1
371201,3,4,63,1,2,1,6,37,0,192,0,1
371206,6,12,66,1,1,1,6,37,0,192,0,1
371208,2,13,66,1,1,1,6,37,0,192,0,1
371216,6,11,66,1,1,1,6,37,3,0,1,0
371224,7,3,66,1,1,1,6,37,3,0,1,0
371228,2,6,66,1,1,1,6,37,3,0,1,0
371229,3,12,66,1,10,1,6,37,3,93,1,1
371239,2,18,66,1,1,1,6,37,0,0,0,0
371275,4,13,63,1,1,1,6,37,0,192,0,1
380001,2,8,66,1,10,1,6,38,0,0,0,0
380006,3,14,66,1,1,1,6,38,3,0,1,0
380017,6,6,66,1,1,1,6,38,0,0,0,0
380025,5,1,63,1,1,1,6,38,9,0,1,0
380030,2,17,66,1,1,1,6,38,0,0,0,0
380037,3,10,66,1,1,1,6,38,0,0,0,0
380056,6,18,66,1,1,1,6,38,0,17,0,1
380063,2,9,66,1,1,1,6,38,0,0,0,0
380077,3,10,66,1,10,1,6,38,0,0,0,0
380080,3,15,66,1,1,1,6,38,0,0,0,0
380091,6,8,66,1,5,1,6,38,0,0,0,0
380097,2,8,66,1,5,1,6,38,0,0,0,0
380098,3,13,66,1,10,1,6,38,0,0,0,0
390014,6,18,66,1,1,1,6,39,0,0,0,0
390035,2,8,66,1,1,1,6,39,0,0,0,0
390063,4,17,63,1,4,1,6,39,0,0,0,0
390075,5,9,66,1,10,1,6,39,0,9,0,1
390085,5,2,66,1,4,1,6,39,0,0,0,0
390104,2,9,66,1,10,1,6,39,0,0,0,0
390116,3,11,61,1,1,1,6,39,0,0,0,0
390139,6,13,63,1,2,1,6,39,0,0,0,0
390144,7,2,66,1,2,1,6,39,0,0,0,0
390149,6,3,66,1,10,1,6,39,0,0,0,0
390182,6,11,66,1,10,1,6,39,0,0,0,0
390204,6,15,63,1,1,1,6,39,0,0,0,0
390237,6,13,66,1,1,1,6,39,0,0,0,0
390276,3,8,66,1,10,1,6,39,0,0,0,0
390290,4,16,66,1,10,1,6,39,0,0,0,0
390293,6,18,66,1,1,1,6,39,0,0,0,0
390295,3,9,66,1,1,1,6,39,0,12,0,1
390297,2,8,66,1,1,1,6,39,8,16,1,1
390307,2,19,63,1,1,1,6,39,0,99,0,0
390312,4,4,66,1,1,1,6,39,0,0,0,0
390339,6,11,66,1,10,1,6,39,0,0,0,0
390345,4,4,66,1,1,1,6,39,9,99,1,0
390357,6,23,66,1,10,1,6,39,0,0,0,0
390370,1,3,63,1,1,1,6,39,0,0,0,0
390387,7,12,66,1,1,1,6,39,0,0,0,0
390405,2,6,63,1,1,1,6,39,0,0,0,0
390468,2,7,66,1,5,1,6,39,0,0,0,0
390473,2,10,66,1,10,1,6,39,0,0,0,0
390478,3,13,63,1,1,1,6,39,4,0,1,0
390519,6,11,66,1,1,1,6,39,0,0,0,0
390527,4,0,66,1,1,1,6,39,8,16,1,1
390545,2,11,66,1,1,1,6,39,0,96,0,1
390557,5,6,66,1,2,1,6,39,0,0,0,0
390558,7,6,67,1,10,1,6,39,0,0,0,0
390565,5,17,66,1,1,1,6,39,0,0,0,0
390568,1,0,66,1,1,1,6,39,0,0,0,0
390603,3,16,66,1,1,1,6,39,0,0,0,0
390610,6,21,66,1,10,1,6,39,0,0,0,0
390614,6,14,62,1,1,1,6,39,0,0,0,0
390654,4,5,66,1,10,1,6,39,0,0,0,0
390663,3,20,66,1,1,1,6,39,0,0,0,0
390693,4,22,66,1,2,1,6,39,0,0,0,0
390711,3,9,66,1,1,1,6,39,0,0,0,0
390725,6,13,66,1,1,1,6,39,0,9,0,1
390747,2,19,66,1,1,1,6,39,0,0,0,0
390749,1,11,66,1,1,1,6,39,0,0,0,0
390753,6,12,66,1,1,1,6,39,0,0,0,0
390754,5,7,66,1,1,1,6,39,4,99,1,0
390794,2,13,63,1,10,1,6,39,0,0,0,0
390804,3,9,66,1,1,1,6,39,0,0,0,0
390818,5,13,60,1,10,1,6,39,0,0,0,0
390841,3,6,66,1,10,1,6,39,0,0,0,0
390869,5,5,66,1,10,1,6,39,0,0,0,0
390872,1,13,66,1,10,1,6,39,0,0,0,0
390880,7,19,66,1,10,1,6,39,0,0,0,0
390888,2,17,62,1,1,1,6,39,0,0,0,0
390895,3,10,66,1,1,1,6,39,0,0,0,0
390926,2,16,63,1,1,1,6,39,0,96,0,1
390928,5,1,66,1,10,1,6,39,0,0,0,0
390952,7,12,66,1,10,1,6,39,0,0,0,0
390956,3,15,66,1,10,1,6,39,0,0,0,0
390978,4,6,63,1,5,1,6,39,4,0,1,0
390980,6,4,66,1,1,1,6,39,0,0,0,0
390982,2,10,61,1,1,1,6,39,0,0,0,0
390983,5,5,66,1,10,1,6,39,0,0,0,0
390991,1,5,66,1,1,1,6,39,4,0,1,0
391006,4,14,63,1,10,1,6,39,3,5,1,1
391049,2,15,66,1,1,1,6,39,0,0,0,0
400004,1,15,62,1,10,1,6,40,0,99,0,0
400009,5,15,66,1,1,1,6,40,0,0,0,0
400016,1,12,66,1,10,1,6,40,0,13,0,1
400022,7,6,66,1,1,1,6,40,0,0,0,0
400029,3,18,66,1,10,1,6,40,4,99,1,0
400042,2,19,66,1,1,1,6,40,4,99,1,0
400043,5,3,63,1,1,1,6,40,0,99,0,0
400047,4,13,66,1,1,1,6,40,0,99,0,0
400061,3,10,67,1,1,1,6,40,0,198,0,1
400062,7,22,66,1,3,1,6,40,4,0,1,0
400074,5,0,66,1,1,1,6,40,0,0,0,0
400089,2,9,66,1,1,1,6,40,0,0,0,0
400095,3,14,67,1,1,1,6,40,0,93,0,1
400103,7,12,66,1,1,1,6,40,4,0,1,0
400127,3,11,66,1,10,1,6,40,4,99,1,0
400137,6,10,66,1,1,1,6,40,0,0,0,0
400149,6,11,66,1,10,1,6,40,0,0,0,0
400150,5,6,67,1,10,1,6,40,0,0,0,0
400175,1,17,67,1,1,1,6,40,0,0,0,0
400194,2,8,66,1,1,1,6,40,0,92,0,1
400214,5,6,63,1,10,1,6,40,0,0,0,0
400222,5,7,63,1,10,1,6,40,0,99,0,0
400228,7,4,67,1,2,1,6,40,0,99,0,0
400232,5,7,67,1,1,1,6,40,0,99,0,0
400267,4,2,66,1,1,1,6,40,0,99,0,0
400283,6,23,66,1,1,1,6,40,0,0,0,0
400311,5,2,66,1,10,1,6,40,0,0,0,0
400317,5,13,67,1,1,1,6,40,0,198,0,1
400339,5,14,66,1,1,1,6,40,0,93,0,1
400342,4,12,66,1,1,1,6,40,0,0,0,0
400346,5,13,62,1,1,1,6,40,0,0,0,0
400365,6,16,66,1,10,1,6,40,4,0,1,0
400374,1,11,66,1,10,1,6,40,0,93,0,1
400404,4,20,66,1,1,1,6,40,4,0,1,0
400407,2,13,67,1,10,1,6,40,0,92,0,1
400422,2,15,66,1,1,1,6,40,0,99,0,0
400428,2,15,66,1,1,1,6,40,4,99,1,0
400440,6,6,66,1,1,1,6,40,0,0,0,0
400455,5,8,66,1,2,1,6,40,4,0,1,0
400462,5,20,63,1,1,1,6,40,3,0,1,0
400463,7,1,67,1,1,1,6,40,3,99,1,0
400464,7,15,61,1,1,1,6,40,4,99,1,0
400482,4,16,62,1,10,1,6,40,0,0,0,0
400485,5,4,67,1,2,1,6,40,0,0,0,0
400486,4,14,66,1,5,1,6,40,4,99,1,0
400500,6,17,66,1,1,1,6,40,0,99,0,0
400504,5,12,62,1,1,1,6,40,0,93,0,1
400534,6,1,66,1,2,1,6,40,0,0,0,0
400592,5,18,66,1,1,1,6,40,0,198,0,1
400595,4,20,66,1,1,1,6,40,0,198,0,1
410011,4,2,62,1,1,1,6,41,0,96,0,1
410028,2,8,63,1,2,1,6,41,4,96,1,1
410029,2,10,66,1,2,1,6,41,9,96,1,1
410047,5,18,66,1,2,1,6,41,9,288,1,1
410054,4,10,62,1,2,1,6,41,0,0,0,0
410170,5,6,66,1,10,1,6,41,9,96,1,1
410183,7,13,63,1,5,1,6,41,9,96,1,1
410184,3,12,63,1,1,1,6,41,0,192,0,1
410265,6,16,66,1,1,1,6,41,9,96,1,1
410291,6,6,63,1,1,1,6,41,9,96,1,1
410342,5,12,63,1,10,1,6,41,0,97,0,1
410346,7,9,66,1,1,1,6,41,9,96,1,1
410349,6,20,66,1,4,1,6,41,4,192,1,1
410352,1,8,63,1,2,1,6,41,9,96,1,1
420001,6,14,66,1,1,1,6,42,0,0,0,0
420003,5,2,67,1,1,1,6,42,0,0,0,0
420049,6,16,63,1,1,1,6,42,4,0,1,0
420060,6,5,66,1,1,1,6,42,0,0,0,0
420069,7,11,63,1,1,1,6,42,3,0,1,0
420117,7,8,66,1,1,1,6,42,0,0,0,0
420122,3,6,66,1,4,1,6,42,12,16,1,1
420143,4,2,61,1,4,1,6,42,4,0,1,0
420153,1,0,61,1,1,1,6,42,0,0,0,0
420156,4,22,66,1,4,1,6,42,0,0,0,0
420168,4,20,66,1,1,1,6,42,0,0,0,0
420173,2,2,66,1,1,1,6,42,0,0,0,0
420180,3,4,66,1,1,1,6,42,12,16,1,1
420194,4,20,66,1,2,1,6,42,5,0,1,0
420199,2,5,66,1,1,1,6,42,4,0,1,0
420206,4,4,61,1,1,1,6,42,0,0,0,0
420222,4,3,66,1,1,1,6,42,0,0,0,0
420268,2,20,72,1,1,1,6,42,0,0,0,0
420271,2,22,66,1,1,1,6,42,0,0,0,0
420280,2,14,66,1,1,1,6,42,4,0,1,0
420293,7,13,62,1,1,1,6,42,0,0,0,0
420300,3,19,66,1,1,1,6,42,3,0,1,0
420306,6,12,66,1,1,1,6,42,0,0,0,0
420312,7,6,61,1,1,1,6,42,4,0,1,0
420315,2,13,61,1,1,1,6,42,0,0,0,0
420328,3,18,66,1,1,1,6,42,4,0,1,0
420333,1,11,72,1,1,1,6,42,0,0,0,0
420341,2,12,62,1,1,1,6,42,4,0,1,0
420349,2,16,63,1,1,1,6,42,4,0,1,0
420355,6,13,66,1,1,1,6,42,0,0,0,0
420357,2,9,63,1,1,1,6,42,20,32,1,1
420363,5,13,66,1,1,1,6,42,8,0,1,0
420367,5,6,66,1,1,1,6,42,5,0,1,0
420368,7,7,66,1,1,1,6,42,0,0,0,0
420392,2,3,66,1,1,1,6,42,0,0,0,0
420423,5,17,66,1,1,1,6,42,0,0,0,0
420424,3,22,67,1,1,1,6,42,5,0,1,0
420465,7,23,66,1,1,1,6,42,0,0,0,0
420483,5,19,63,1,1,1,6,42,5,15,1,1
420648,3,7,67,1,1,1,6,42,4,0,1,0
420677,4,16,63,1,1,1,6,42,0,0,0,0
420697,7,15,62,1,1,1,6,42,0,0,0,0
420710,5,7,66,1,1,1,6,42,4,92,1,1
420713,5,15,64,1,1,1,6,42,4,0,1,0
420726,3,14,66,1,1,1,6,42,0,0,0,0
420761,7,14,66,1,1,1,6,42,0,0,0,0
420782,4,12,63,1,1,1,6,42,0,0,0,0
420796,6,10,64,1,1,1,6,42,0,92,0,1
420845,3,14,63,1,1,1,6,42,0,0,0,0
420870,5,11,66,1,1,1,6,42,0,0,0,0
420893,2,9,61,1,1,1,6,42,0,99,0,0
420907,3,6,66,1,1,1,6,42,0,0,0,0
420946,5,6,62,1,1,1,6,42,0,92,0,1
420952,5,23,64,1,1,1,6,42,0,0,0,0
420999,5,3,66,1,1,1,6,42,0,0,0,0
421028,3,13,66,1,1,1,6,42,0,0,0,0
421043,5,23,66,1,1,1,6,42,0,0,0,0
421084,3,16,66,1,1,1,6,42,5,0,1,0
421104,5,13,66,1,1,1,6,42,4,0,1,0
440018,6,13,63,1,1,1,6,44,0,0,0,0
450034,2,14,66,1,1,1,6,45,0,192,0,1
450040,1,21,66,1,2,1,6,45,0,113,0,1
450044,1,19,66,1,1,1,6,45,0,288,0,1
450055,6,13,66,1,1,1,6,45,4,96,1,1
450067,3,15,63,1,1,1,6,45,0,0,0,0
450068,6,2,66,1,1,1,6,45,4,192,1,1
450136,2,23,66,1,1,1,6,45,4,96,1,1
450149,3,6,66,1,1,1,6,45,0,192,0,1
450152,5,6,61,1,2,1,6,45,0,192,0,1
450161,3,13,62,1,1,1,6,45,4,17,1,1
450172,4,1,66,1,1,1,6,45,4,96,1,1
450174,4,11,66,1,1,1,6,45,0,192,0,1
450178,5,13,66,1,1,1,6,45,0,192,0,1
450183,6,13,66,1,1,1,6,45,0,288,0,1
450196,5,18,66,1,1,1,6,45,0,192,0,1
450211,2,21,66,1,2,1,6,45,0,192,0,1
450214,3,8,66,1,2,1,6,45,0,192,0,1
450226,2,13,66,1,1,1,6,45,0,96,0,1
450241,1,21,66,1,10,1,6,45,3,192,1,1
450246,3,23,66,1,10,1,6,45,0,192,0,1
450289,6,11,63,1,1,1,6,45,0,113,0,1
450325,4,6,66,1,10,1,6,45,0,192,0,1
450327,6,2,66,1,1,1,6,45,4,96,1,1
450328,6,8,62,1,1,1,6,45,4,192,1,1
450344,6,9,63,1,1,1,6,45,0,96,0,1
450347,1,6,66,1,1,1,6,45,0,192,0,1
450376,3,18,66,1,1,1,6,45,0,192,0,1
450380,4,20,66,1,10,1,6,45,12,112,1,1
450390,7,19,66,1,10,1,6,45,0,96,0,1
450413,4,13,66,1,1,1,6,45,4,192,1,1
450446,2,14,63,1,1,1,6,45,0,192,0,1
450452,6,15,66,1,2,1,6,45,0,96,0,1
450484,7,5,66,1,5,1,6,45,0,192,0,1
450499,7,16,66,1,1,1,6,45,0,192,0,1
450504,3,4,63,1,2,1,6,45,4,192,1,1
450507,4,9,66,1,1,1,6,45,4,288,1,1
450517,5,18,66,1,2,1,6,45,4,192,1,1
450532,6,15,66,1,1,1,6,45,0,192,0,1
450565,2,15,66,1,1,1,6,45,0,288,0,1
450588,3,5,63,1,1,1,6,45,4,192,1,1
450617,4,8,66,1,1,1,6,45,0,96,0,1
450620,5,10,66,1,2,1,6,45,4,113,1,1
450644,2,7,66,1,1,1,6,45,0,96,0,1
450647,4,18,66,1,1,1,6,45,0,192,0,1
450678,7,11,66,1,1,1,6,45,0,96,0,1
450685,3,11,61,1,1,1,6,45,0,96,0,1
450705,1,18,66,1,1,1,6,45,0,194,0,1
450754,2,7,66,1,5,1,6,45,4,288,1,1
450762,6,8,66,1,2,1,6,45,0,192,0,1
450783,3,20,66,1,10,1,6,45,0,192,0,1
450799,4,17,66,1,1,1,6,45,0,192,0,1
450810,3,17,66,1,1,1,6,45,0,96,0,1
450817,4,0,66,1,1,1,6,45,8,112,1,1
450824,4,6,66,1,1,1,6,45,0,192,0,1
450836,7,20,66,1,1,1,6,45,0,113,0,1
450856,4,12,63,1,1,1,6,45,0,0,0,0
450857,4,12,66,1,1,1,6,45,0,0,0,0
450872,4,6,61,1,1,1,6,45,0,0,0,0
460049,4,13,61,1,1,1,6,46,0,0,0,0
460067,7,12,66,1,10,1,6,46,0,0,0,0
460084,2,17,66,1,1,1,6,46,0,96,0,1
460107,4,20,66,1,10,1,6,46,0,0,0,0
470025,1,23,66,1,1,1,6,47,9,99,1,0
470027,7,10,66,1,4,1,6,47,0,99,0,0
470031,7,1,66,1,3,1,6,47,9,0,1,0
470039,6,6,66,1,2,1,6,47,0,99,0,0
470057,6,9,63,1,1,1,6,47,0,0,0,0
470106,5,0,63,1,4,1,6,47,0,0,0,0
470107,5,9,66,1,1,1,6,47,9,184,1,1
470109,2,11,63,1,1,1,6,47,0,92,0,1
470128,5,10,73,1,4,1,6,47,0,0,0,0
470198,6,23,66,1,1,1,6,47,9,99,1,0
470206,3,7,66,1,10,1,6,47,0,0,0,0
470234,3,15,66,1,1,1,6,47,12,0,1,0
470285,4,22,66,1,1,1,6,47,0,129,0,1
470294,6,8,66,1,1,1,6,47,0,30,0,1
470301,4,11,66,1,1,1,6,47,0,15,0,1
470326,1,23,66,1,2,1,6,47,9,99,1,0
470332,3,19,63,1,1,1,6,47,9,0,1,0
470333,3,9,66,1,1,1,6,47,9,99,1,0
470335,3,23,63,1,1,1,6,47,9,99,1,0
470360,7,2,66,1,1,1,6,47,0,99,0,0
470383,4,18,62,1,1,1,6,47,3,99,1,0
470455,4,18,66,1,1,1,6,47,0,0,0,0
470475,3,22,66,1,1,1,6,47,0,99,0,0
470486,3,23,63,1,1,1,6,47,0,0,0,0
470494,4,13,66,1,1,1,6,47,0,99,0,0
470561,6,15,66,1,1,1,6,47,4,15,1,1
470569,4,7,63,1,1,1,6,47,0,0,0,0
470603,5,5,66,1,1,1,6,47,9,198,1,1
470616,7,13,62,1,1,1,6,47,0,0,0,0
470632,5,13,66,1,1,1,6,47,0,0,0,0
470676,2,6,66,1,1,1,6,47,0,0,0,0
470678,7,4,66,1,2,1,6,47,9,30,1,1
470727,4,14,66,1,1,1,6,47,0,99,0,0
470734,7,14,66,1,10,1,6,47,9,99,1,0
470817,2,14,66,1,10,1,6,47,0,0,0,0
470851,5,17,62,1,1,1,6,47,0,0,0,0
470854,4,14,66,1,10,1,6,47,0,99,0,0
470863,3,21,66,1,1,1,6,47,0,15,0,1
470885,4,13,63,1,1,1,6,47,0,99,0,0
470886,2,2,61,1,2,1,6,47,0,0,0,0
470909,2,13,66,1,1,1,6,47,0,0,0,0
470910,4,15,66,1,1,1,6,47,9,0,1,0
480012,6,5,67,1,4,1,6,48,4,0,1,0
480014,6,8,66,1,2,1,6,48,0,0,0,0
480035,2,22,66,1,1,1,6,48,0,0,0,0
480047,6,18,67,1,1,1,6,48,0,0,0,0
480051,6,18,66,1,2,1,6,48,4,0,1,0
480052,6,6,66,1,2,1,6,48,0,0,0,0
480069,5,6,66,1,1,1,6,48,0,0,0,0
480076,3,1,66,1,1,1,6,48,0,0,0,0
480091,2,5,66,1,5,1,6,48,4,92,1,1
480120,1,19,61,1,1,1,6,48,8,16,1,1
480129,2,21,66,1,1,1,6,48,0,0,0,0
480130,3,11,62,1,1,1,6,48,0,0,0,0
480134,3,7,66,1,5,1,6,48,0,0,0,0
480147,6,13,66,1,10,1,6,48,0,0,0,0
480161,3,7,66,1,1,1,6,48,4,0,1,0
480176,5,6,66,1,1,1,6,48,0,0,0,0
480195,6,5,62,1,4,1,6,48,4,0,1,0
480221,7,0,66,1,2,1,6,48,4,0,1,0
480225,1,6,66,1,5,1,6,48,0,0,0,0
480230,2,10,63,1,10,1,6,48,4,5,1,1
480256,7,17,66,1,1,1,6,48,0,0,0,0
480276,6,12,73,1,1,1,6,48,0,0,0,0
480280,7,21,67,1,10,1,6,48,0,0,0,0
480295,6,6,66,1,1,1,6,48,0,0,0,0
480302,2,15,66,1,1,1,6,48,5,93,1,1
480319,7,4,66,1,1,1,6,48,0,0,0,0
480333,3,9,66,1,10,1,6,48,0,0,0,0
480335,4,8,66,1,10,1,6,48,0,10,0,1
480348,6,8,66,1,1,1,6,48,0,0,0,0
480355,1,20,66,1,10,1,6,48,4,93,1,1
480365,2,14,66,1,10,1,6,48,0,0,0,0
480367,3,8,63,1,1,1,6,48,0,0,0,0
480374,4,9,66,1,4,1,6,48,0,0,0,0
480383,3,11,66,1,1,1,6,48,0,0,0,0
480401,4,9,66,1,1,1,6,48,0,0,0,0
480408,2,5,67,1,2,1,6,48,0,0,0,0
480409,2,8,67,1,10,1,6,48,4,0,1,0
480417,6,9,66,1,4,1,6,48,4,0,1,0
480467,2,11,63,1,2,1,6,48,4,0,1,0
480472,4,21,66,1,2,1,6,48,0,0,0,0
480476,4,5,66,1,1,1,6,48,0,0,0,0
480502,1,19,66,1,5,1,6,48,4,0,1,0
480505,4,0,66,1,2,1,6,48,5,93,1,1
480518,5,20,66,1,1,1,6,48,0,0,0,0
480519,5,20,66,1,1,1,6,48,0,10,0,1
480540,2,6,66,1,1,1,6,48,0,0,0,0
480550,3,21,62,1,1,1,6,48,0,0,0,0
480551,4,5,66,1,2,1,6,48,0,0,0,0
480559,5,17,66,1,10,1,6,48,0,93,0,1
480569,6,5,66,1,2,1,6,48,4,0,1,0
480582,7,3,66,1,1,1,6,48,0,0,0,0
480586,2,14,66,1,1,1,6,48,0,0,0,0
480590,3,12,67,1,1,1,6,48,0,0,0,0
480654,3,15,66,1,1,1,6,48,0,0,0,0
480667,3,14,66,1,10,1,6,48,5,0,1,0
480671,4,4,66,1,10,1,6,48,5,0,1,0
480675,2,23,66,1,1,1,6,48,0,0,0,0
480710,2,17,66,1,1,1,6,48,0,0,0,0
480720,3,22,66,1,1,1,6,48,5,0,1,0
480728,4,6,66,1,1,1,6,48,5,15,1,1
480753,2,12,61,1,10,1,6,48,3,0,1,0
480755,2,16,66,1,2,1,6,48,4,0,1,0
480760,4,8,66,1,1,1,6,48,0,0,0,0
480786,1,22,66,1,2,1,6,48,4,0,1,0
480789,2,18,66,1,10,1,6,48,5,0,1,0
480817,3,7,66,1,5,1,6,48,0,0,0,0
480845,4,7,66,1,1,1,6,48,5,92,1,1
480870,2,5,66,1,10,1,6,48,0,0,0,0
480871,2,1,66,1,10,1,6,48,4,0,1,0
480879,5,11,66,1,1,1,6,48,0,93,0,1
480881,4,21,62,1,1,1,6,48,0,0,0,0
480921,1,3,66,1,1,1,6,48,0,0,0,0
480950,1,1,66,1,1,1,6,48,0,0,0,0
480951,2,7,67,1,1,1,6,48,5,17,1,1
480960,1,3,66,1,1,1,6,48,0,0,0,0
480966,5,19,66,1,10,1,6,48,0,94,0,1
480969,7,13,67,1,1,1,6,48,8,0,1,0
480977,4,15,66,1,2,1,6,48,0,0,0,0
480987,5,4,66,1,1,1,6,48,5,0,1,0
481013,4,5,66,1,2,1,6,48,0,0,0,0
481023,6,21,66,1,10,1,6,48,0,0,0,0
481031,1,2,66,1,1,1,6,48,0,0,0,0
481038,2,5,66,1,10,1,6,48,0,0,0,0
481039,2,10,66,1,1,1,6,48,0,0,0,0
481043,3,12,66,1,1,1,6,48,5,93,1,1
481045,4,2,66,1,1,1,6,48,4,0,1,0
481050,6,1,66,1,10,1,6,48,0,93,0,1
481067,7,6,66,1,2,1,6,48,10,0,1,0
481068,4,8,66,1,10,1,6,48,0,0,0,0
481088,3,5,66,1,10,1,6,48,0,0,0,0
481092,1,9,66,1,1,1,6,48,4,0,1,0
481094,1,23,66,1,1,1,6,48,0,0,0,0
481107,2,12,66,1,2,1,6,48,4,0,1,0
481138,5,2,66,1,10,1,6,48,0,0,0,0
481146,4,8,66,1,1,1,6,48,0,0,0,0
481149,5,7,66,1,10,1,6,48,0,0,0,0
481159,1,9,66,1,10,1,6,48,5,0,1,0
481164,4,2,66,1,1,1,6,48,5,0,1,0
481174,7,14,66,1,2,1,6,48,4,0,1,0
481185,4,14,66,1,1,1,6,48,0,93,0,1
481188,5,10,66,1,1,1,6,48,0,0,0,0
481216,7,3,66,1,1,1,6,48,0,0,0,0
481244,3,16,66,1,1,1,6,48,0,0,0,0
481257,2,14,66,1,10,1,6,48,5,93,1,1
481260,5,10,66,1,1,1,6,48,0,0,0,0
481262,5,6,67,1,1,1,6,48,0,0,0,0
481298,5,8,66,1,1,1,6,48,0,0,0,0
481306,3,10,66,1,1,1,6,48,0,0,0,0
481307,1,14,66,1,1,1,6,48,0,15,0,1
481313,1,20,66,1,1,1,6,48,0,5,0,1
481346,2,9,66,1,1,1,6,48,0,0,0,0
481371,2,19,60,1,10,1,6,48,0,0,0,0
481372,2,0,66,1,2,1,6,48,0,0,0,0
481375,4,21,66,1,1,1,6,48,3,0,1,0
481396,2,12,66,1,1,1,6,48,4,0,1,0
481412,6,22,66,1,2,1,6,48,4,0,1,0
481414,6,1,66,1,1,1,6,48,0,0,0,0
481435,2,21,67,1,1,1,6,48,0,0,0,0
481438,3,9,66,1,10,1,6,48,0,0,0,0
481440,3,9,66,1,10,1,6,48,0,0,0,0
481460,2,18,66,1,1,1,6,48,4,0,1,0
481470,5,8,63,1,1,1,6,48,0,0,0,0
481474,5,8,66,1,1,1,6,48,0,0,0,0
481482,6,3,66,1,1,1,6,48,0,0,0,0
481487,7,11,72,1,10,1,6,48,0,0,0,0
481489,7,19,66,1,1,1,6,48,0,0,0,0
481511,3,2,66,1,1,1,6,48,4,0,1,0
481523,5,0,66,1,1,1,6,48,0,0,0,0
481527,6,17,67,1,1,1,6,48,0,0,0,0
481553,6,15,66,1,10,1,6,48,0,0,0,0
481564,3,13,66,1,1,1,6,48,0,0,0,0
481568,7,10,66,1,1,1,6,48,0,0,0,0
481571,7,17,66,1,1,1,6,48,5,0,1,0
481575,7,3,63,1,1,1,6,48,0,0,0,0
481590,6,12,66,1,1,1,6,48,0,0,0,0
481595,6,7,63,1,1,1,6,48,0,93,0,1
481626,2,23,66,1,1,1,6,48,0,0,0,0
481660,2,13,66,1,1,1,6,48,0,0,0,0
481661,6,0,66,1,1,1,6,48,0,93,0,1
481664,4,23,66,1,1,1,6,48,0,0,0,0
481673,7,0,67,1,1,1,6,48,0,0,0,0
481678,4,14,61,1,1,1,6,48,0,93,0,1
481679,5,9,66,1,1,1,6,48,5,0,1,0
481681,6,2,66,1,1,1,6,48,0,0,0,0
481682,6,11,66,1,1,1,6,48,5,21,1,1
481688,6,16,66,1,1,1,6,48,0,0,0,0
